City,Location,Bedrooms,Price_INR,Area_sqft,Price_per_sqft,Estimated_Monthly_Rent,Gross_Rental_Yield_%,Annual_Rent,Annual_Expenses,NOI,Cap_Rate_%,Down_Payment,Loan_Amount,Monthly_EMI,Annual_EMI,Annual_Cash_Flow,Cash_on_Cash_%,ROI_5_Year_%
Surat,Adajan,1 BHK,466000,1279,364.3471462,1070,2.755364807,12840,3852,8988,1.928755365,93200,372800,3235.245014,38822.94017,-29834.94017,-32.01173838,21.66529024
Surat,Piplod,1 BHK,467000,1224,381.5359477,1006,2.585010707,12072,3621.6,8450.4,1.809507495,93400,373600,3242.1876,38906.2512,-30455.8512,-32.60797773,21.66529024
Surat,Varachha,1 BHK,477000,1211,393.8893476,998,2.510691824,11976,3592.8,8383.2,1.757484277,95400,381600,3311.613459,39739.3615,-31356.1615,-32.86809382,21.66529024
Surat,Dindoli,1 BHK,486000,1247,389.7353649,1052,2.597530864,12624,3787.2,8836.8,1.818271605,97200,388800,3374.096731,40489.16078,-31652.36078,-32.56415718,21.66529024
Surat,Udhana,1 BHK,510000,1280,398.4375,1068,2.512941176,12816,3844.8,8971.2,1.759058824,102000,408000,3540.718792,42488.62551,-33517.42551,-32.86022108,21.66529024
Surat,Sayan,2 BHK,911000,1143,797.0253718,2252,2.966410538,27024,8107.2,18916.8,2.076487377,182200,728800,6324.695725,75896.3487,-56979.5487,-31.27307832,21.66529024
Surat,Dindoli,2 BHK,935000,1216,768.9144737,2150,2.759358289,25800,7740,18060,1.931550802,187000,748000,6491.317786,77895.81343,-59835.81343,-31.99776119,21.66529024
Surat,Piplod,2 BHK,957000,1127,849.1570541,2072,2.598119122,24864,7459.2,17404.8,1.818683386,191400,765600,6644.054675,79728.6561,-62323.8561,-32.56209827,21.66529024
Surat,Varachha,2 BHK,960000,1141,841.3672217,1906,2.3825,22872,6861.6,16010.4,1.66775,192000,768000,6664.882432,79978.58919,-63968.18919,-33.3167652,21.66529024
Surat,Pal,2 BHK,1016000,1205,843.153527,2167,2.559448819,26004,7801.2,18202.8,1.791614173,203200,812800,7053.667241,84644.00689,-66441.20689,-32.69744434,21.66529024
Surat,Rander,2 BHK,1052000,1200,876.6666667,1912,2.180988593,22944,6883.2,16060.8,1.526692015,210400,841600,7303.600332,87643.20398,-71582.40398,-34.02205513,21.66529024
Surat,Althan,2 BHK,1058000,1156,915.2249135,1888,2.141398866,22656,6796.8,15859.2,1.498979206,211600,846400,7345.255847,88143.07017,-72283.87017,-34.16061917,21.66529024
Surat,Udhana,2 BHK,1074000,1161,925.0645995,1961,2.191061453,23532,7059.6,16472.4,1.533743017,214800,859200,7456.337221,89476.04665,-73003.64665,-33.98680012,21.66529024
Surat,Althan,3 BHK,1419000,2106,673.7891738,3144,2.658773784,37728,11318.4,26409.6,1.861141649,283800,1135200,9851.529345,118218.3521,-91808.75214,-32.34980696,21.66529024
Surat,Citylight,3 BHK,1511000,2167,697.2773419,3109,2.469093316,37308,11192.4,26115.6,1.728365321,302200,1208800,10490.24724,125882.9669,-99767.36694,-33.0136886,21.66529024
Surat,Parle Point,3 BHK,1519000,2162,702.5901943,2937,2.320210665,35244,10573.2,24670.8,1.624147465,303800,1215200,10545.78793,126549.4552,-101878.6552,-33.53477787,21.66529024
Surat,Rander,3 BHK,1543000,2116,729.2060491,3074,2.390667531,36888,11066.4,25821.6,1.673467272,308600,1234400,10712.40999,128548.9199,-102727.3199,-33.28817884,21.66529024
Surat,Sayan,3 BHK,1546000,2286,676.2904637,2819,2.188098318,33828,10148.4,23679.6,1.531668823,309200,1236800,10733.23775,128798.853,-105119.253,-33.99717109,21.66529024
Surat,Udhana,3 BHK,1597000,2250,709.7777778,3188,2.395491547,38256,11476.8,26779.2,1.676844083,319400,1277600,11087.30963,133047.7156,-106268.5156,-33.27129479,21.66529024
Surat,Varachha,3 BHK,1620000,2115,765.9574468,3304,2.447407407,39648,11894.4,27753.6,1.713185185,324000,1296000,11246.9891,134963.8693,-107210.2693,-33.08958928,21.66529024
Surat,Dindoli,3 BHK,1644000,2123,774.3758832,3026,2.208759124,36312,10893.6,25418.4,1.546131387,328800,1315200,11413.61117,136963.334,-111544.934,-33.92485827,21.66529024
Surat,Citylight,4 BHK,1813000,1283,1413.09431,3837,2.539658025,46044,13813.2,32230.8,1.777760618,362600,1450400,12586.90818,151042.8981,-118812.0981,-32.76671211,21.66529024
Surat,Althan,4 BHK,1836000,1275,1440,4141,2.706535948,49692,14907.6,34784.4,1.894575163,367200,1468800,12746.58765,152959.0518,-118174.6518,-32.18263938,21.66529024
Surat,Parle Point,4 BHK,1877000,1298,1446.070878,4577,2.926158764,54924,16477.2,38446.8,2.048311135,375400,1501600,13031.23367,156374.8041,-117928.0041,-31.41395953,21.66529024
Surat,Sayan,4 BHK,1899000,1222,1554.00982,3837,2.42464455,46044,13813.2,32230.8,1.697251185,379800,1519200,13183.97056,158207.6467,-125976.8467,-33.16925928,21.66529024
Surat,Magdalla,4 BHK,1899000,1228,1546.416938,4370,2.761453397,52440,15732,36708,1.933017378,379800,1519200,13183.97056,158207.6467,-121499.6467,-31.99042831,21.66529024
Surat,Udhana,4 BHK,1966000,1282,1533.541342,4471,2.728992879,53652,16095.6,37556.4,1.910295015,393200,1572800,13649.12381,163789.4858,-126233.0858,-32.10404013,21.66529024
Surat,Athwalines,4 BHK,1985000,1241,1599.516519,4015,2.42720403,48180,14454,33726,1.699042821,397000,1588000,13781.03295,165372.3954,-131646.3954,-33.1603011,21.66529024
Surat,Varachha,4 BHK,2036000,1264,1610.759494,4329,2.551473477,51948,15584.4,36363.6,1.786031434,407200,1628800,14135.10483,169621.2579,-133257.6579,-32.72535803,21.66529024
Surat,Athwalines,5 BHK,2458000,1153,2131.830009,5317,2.595768918,63804,19141.2,44662.8,1.817038242,491600,1966400,17064.87606,204778.5127,-160115.7127,-32.57032399,21.66529024
Surat,Bhatar,5 BHK,2563000,1161,2207.579673,6023,2.81997659,72276,21682.8,50593.2,1.973983613,512600,2050400,17793.84758,213526.1709,-162932.9709,-31.78559714,21.66529024
Surat,Parle Point,5 BHK,2565000,1118,2294.275492,5106,2.38877193,61272,18381.6,42890.4,1.672140351,513000,2052000,17807.73275,213692.793,-170802.393,-33.29481345,21.66529024
Surat,Sayan,5 BHK,2607000,1179,2211.195929,5110,2.352128884,61320,18396,42924,1.646490219,521400,2085600,18099.32136,217191.8563,-174267.8563,-33.42306411,21.66529024
Surat,Althan,5 BHK,2607000,1176,2216.836735,5584,2.570310702,67008,20102.4,46905.6,1.799217491,521400,2085600,18099.32136,217191.8563,-170286.2563,-32.65942774,21.66529024
Surat,Althan,3 BHK,2614000,3241,806.541191,5884,2.701147666,70608,21182.4,49425.6,1.890803366,522800,2091200,18147.91946,217775.0335,-168349.4335,-32.20149837,21.66529024
Surat,Magdalla,3 BHK,2629000,3148,835.133418,5370,2.4511221,64440,19332,45108,1.71578547,525800,2103200,18252.05824,219024.6989,-173916.6989,-33.07658785,21.66529024
Surat,Athwalines,3 BHK,2630000,3392,775.3537736,5962,2.720304183,71544,21463.2,50080.8,1.904212928,526000,2104000,18259.00083,219108.01,-169027.21,-32.13445056,21.66529024
Surat,Anand Mahal,3 BHK,2641000,3213,821.9732337,5718,2.598106778,68616,20584.8,48031.2,1.818674744,528200,2112800,18335.36927,220024.4313,-171993.2313,-32.56214148,21.66529024
Surat,Parle Point,3 BHK,2646000,3382,782.3772915,6240,2.829931973,74880,22464,52416,1.980952381,529200,2116800,18370.0822,220440.9864,-168024.9864,-31.7507533,21.66529024
Surat,Citylight,5 BHK,2667000,1152,2315.104167,5157,2.320359955,61884,18565.2,43318.8,1.624251969,533400,2133600,18515.87651,222190.5181,-178871.7181,-33.53425536,21.66529024
Surat,Anand Mahal,5 BHK,2689000,1179,2280.746395,6142,2.740944589,73704,22111.2,51592.8,1.918661212,537800,2151200,18668.6134,224023.3608,-172430.5608,-32.06220914,21.66529024
Surat,Mota Varachha,3 BHK,2725000,3157,863.161229,6011,2.647045872,72132,21639.6,50492.4,1.85293211,545000,2180000,18918.54649,227022.5578,-176530.1578,-32.39085465,21.66529024
Surat,Nanpura,3 BHK,2748000,898,3060.13363,6578,2.872489083,78936,23680.8,55255.2,2.010742358,549600,2198400,19078.22596,228938.7115,-173683.5115,-31.60180341,21.66529024
Surat,Magdalla,4 BHK,2753000,2192,1255.930657,6507,2.83632401,78084,23425.2,54658.8,1.985426807,550600,2202400,19112.93889,229355.2667,-174696.4667,-31.72838117,21.66529024
Surat,Bhatar,4 BHK,2767000,2140,1292.990654,6603,2.863606794,79236,23770.8,55465.2,2.004524756,553400,2213600,19210.13509,230521.6211,-175056.4211,-31.63289142,21.66529024
Surat,Parle Point,4 BHK,2769000,2181,1269.6011,6495,2.814734561,77940,23382,54558,1.970314193,553800,2215200,19224.02027,230688.2432,-176130.2432,-31.80394424,21.66529024
Surat,Magdalla,5 BHK,2821000,1222,2308.510638,6116,2.601630627,73392,22017.6,51374.4,1.821141439,564200,2256800,19585.03473,235020.4168,-183646.0168,-32.54980801,21.66529024
Surat,Anand Mahal,4 BHK,2851000,2167,1315.643747,5920,2.491757278,71040,21312,49728,1.744230095,570200,2280800,19793.31231,237519.7477,-187791.7477,-32.93436473,21.66529024
Surat,Kapodra,3 BHK,2934000,873,3360.824742,6516,2.665030675,78192,23457.6,54734.4,1.865521472,586800,2347200,20369.54693,244434.5632,-189700.1632,-32.32790784,21.66529024
Surat,Athwalines,4 BHK,2957000,2118,1396.128423,6816,2.766046669,81792,24537.6,57254.4,1.936232668,591400,2365600,20529.22641,246350.7169,-189096.3169,-31.97435186,21.66529024
Surat,Bhatar,3 BHK,2968000,843,3520.759193,6733,2.722237197,80796,24238.8,56557.2,1.905566038,593600,2374400,20605.59485,247267.1382,-190709.9382,-32.12768501,21.66529024
Surat,Bhatar,3 BHK,3015000,3150,957.1428571,6353,2.528557214,76236,22870.8,53365.2,1.76999005,603000,2412000,20931.89639,251182.7567,-197817.5567,-32.80556495,21.66529024
Surat,Citylight,3 BHK,3019000,3153,957.5007929,5316,2.113017555,63792,19137.6,44654.4,1.479112289,603800,2415200,20959.66673,251516.0008,-206861.6008,-34.25995376,21.66529024
Surat,Parle Point,3 BHK,3072000,865,3551.445087,5867,2.291796875,70404,21121.2,49282.8,1.604257813,614400,2457600,21327.62378,255931.4854,-206648.6854,-33.63422614,21.66529024
Surat,Kapodra,4 BHK,3078000,2124,1449.152542,5658,2.205847953,67896,20368.8,47527.2,1.544093567,615600,2462400,21369.2793,256431.3516,-208904.1516,-33.93504737,21.66529024
Surat,Anand Mahal,3 BHK,3142000,894,3514.541387,6094,2.327434755,73128,21938.4,51189.6,1.629204328,628400,2513600,21813.60479,261763.2575,-210573.6575,-33.50949356,21.66529024
Surat,Citylight,4 BHK,3200000,2242,1427.297056,6264,2.349,75168,22550.4,52617.6,1.6443,640000,2560000,22216.27477,266595.2973,-213977.6973,-33.4340152,21.66529024
Surat,Mota Varachha,3 BHK,3212000,822,3907.542579,6314,2.35890411,75768,22730.4,53037.6,1.651232877,642400,2569600,22299.5858,267595.0297,-214557.4297,-33.39935082,21.66529024
Surat,Athwalines,3 BHK,3256000,841,3871.581451,5818,2.144226044,69816,20944.8,48871.2,1.500958231,651200,2604800,22605.05958,271260.715,-222389.515,-34.15072405,21.66529024
Surat,Mota Varachha,4 BHK,3283000,2166,1515.697138,6797,2.484434968,81564,24469.2,57094.8,1.739104478,656600,2626400,22792.5094,273510.1128,-216415.3128,-32.95999281,21.66529024
Surat,Magdalla,3 BHK,3293000,844,3901.658768,6522,2.376677801,78264,23479.2,54784.8,1.663674461,658600,2634400,22861.93526,274343.2231,-219558.4231,-33.3371429,21.66529024
Surat,Kapodra,3 BHK,3693000,2257,1636.2428,8439,2.742160845,101268,30380.4,70887.6,1.919512591,738600,2954400,25638.96961,307667.6353,-236780.0353,-32.05795224,21.66529024
Surat,Vesu,3 BHK,3742000,2098,1783.603432,8164,2.618065206,97968,29390.4,68577.6,1.832645644,748400,2993600,25979.15631,311749.8758,-243172.2758,-32.49228698,21.66529024
Surat,Kapodra,2 BHK,3772000,1163,3243.336199,8423,2.679639449,101076,30322.8,70753.2,1.875747614,754400,3017600,26187.43389,314249.2067,-243496.0067,-32.27677713,21.66529024
Surat,Adajan,2 BHK,3779000,1150,3286.086957,9333,2.963641175,111996,33598.8,78397.2,2.074548822,755800,3023200,26236.03199,314832.3839,-236435.1839,-31.28277109,21.66529024
Surat,Nanpura,3 BHK,3816000,2063,1849.733398,7602,2.390566038,91224,27367.2,63856.8,1.673396226,763200,3052800,26492.90767,317914.892,-254058.092,-33.28853407,21.66529024
Surat,Mota Varachha,2 BHK,3833000,1135,3377.092511,9344,2.925332638,112128,33638.4,78489.6,2.047732846,766600,3066400,26610.93163,319331.1795,-240841.5795,-31.41685097,21.66529024
Surat,Bhatar,3 BHK,3893000,2156,1805.658627,8303,2.559362959,99636,29890.8,69745.2,1.791554071,778600,3114400,27027.48678,324329.8414,-254584.6414,-32.69774484,21.66529024
Surat,Mota Varachha,3 BHK,3930000,2145,1832.167832,8011,2.44610687,96132,28839.6,67292.4,1.712274809,786000,3144000,27284.36246,327412.3495,-260119.9495,-33.09414116,21.66529024
Surat,Adajan,3 BHK,3990000,2206,1808.703536,8331,2.50556391,99972,29991.6,69980.4,1.753894737,798000,3192000,27700.91761,332411.0113,-262430.6113,-32.88604152,21.66529024
Surat,Nanpura,3 BHK,3997000,2266,1763.901147,9048,2.716437328,108576,32572.8,76003.2,1.90150613,799400,3197600,27749.51571,332994.1885,-256990.9885,-32.14798455,21.66529024
Surat,Anand Mahal,3 BHK,4006000,2131,1879.868606,8183,2.451223165,98196,29458.8,68737.2,1.715856216,801200,3204800,27811.99898,333743.9878,-265006.7878,-33.07623412,21.66529024
Surat,Nanpura,2 BHK,4022000,1216,3307.565789,9488,2.830830433,113856,34156.8,79699.2,1.981581303,804400,3217600,27923.08036,335076.9643,-255377.7643,-31.74760869,21.66529024
Surat,Katargam,3 BHK,4025000,2202,1827.883742,9426,2.810236025,113112,33933.6,79178.4,1.967165217,805000,3220000,27943.90811,335326.8974,-256148.4974,-31.81968911,21.66529024
Surat,Magdalla,3 BHK,4050000,2213,1830.094894,7536,2.232888889,90432,27129.6,63302.4,1.563022222,810000,3240000,28117.47276,337409.6731,-274107.2731,-33.84040409,21.66529024
Surat,Bhatar,2 BHK,4077000,1145,3560.69869,9460,2.784400294,113520,34056,79464,1.949080206,815400,3261600,28304.92258,339659.071,-260195.071,-31.91011417,21.66529024
Surat,Anand Mahal,2 BHK,4090000,1180,3466.101695,7912,2.321369193,94944,28483.2,66460.8,1.624958435,818000,3272000,28395.1762,340742.1143,-274281.3143,-33.53072303,21.66529024
Surat,Vesu,2 BHK,4097000,1150,3562.608696,8908,2.609128631,106896,32068.8,74827.2,1.826390041,819400,3277600,28443.7743,341325.2916,-266498.0916,-32.52356499,21.66529024
Surat,Adajan,3 BHK,4115000,2146,1917.520969,9063,2.64291616,108756,32626.8,76129.2,1.850041312,823000,3292000,28568.74084,342824.8901,-266695.6901,-32.40530864,21.66529024
Surat,Pal,3 BHK,4145000,2119,1956.111373,9805,2.838600724,117660,35298,82362,1.987020507,829000,3316000,28777.01842,345324.221,-262962.221,-31.72041267,21.66529024
Surat,Katargam,2 BHK,4299000,1218,3529.55665,9149,2.55380321,109788,32936.4,76851.6,1.787662247,859800,3439200,29846.17664,358154.1197,-281302.5197,-32.71720397,21.66529024
Surat,Vesu,3 BHK,4317000,2296,1880.226481,9652,2.682974288,115824,34747.2,81076.8,1.878082001,863400,3453600,29971.14319,359653.7183,-278576.9183,-32.26510519,21.66529024
Surat,Piplod,3 BHK,4447000,2123,2094.677343,8360,2.255902856,100320,30096,70224,1.579131999,889400,3557600,30873.67935,370484.1522,-300260.1522,-33.75985521,21.66529024
Surat,Kapodra,3 BHK,4501000,2228,2020.197487,9862,2.629282382,118344,35503.2,82840.8,1.840497667,900200,3600800,31248.57899,374982.9478,-292142.1478,-32.45302687,21.66529024
Surat,Piplod,3 BHK,4555000,885,5146.892655,9386,2.472711306,112632,33789.6,78842.4,1.730897914,911000,3644000,31623.47862,379481.7435,-300639.3435,-33.00102563,21.66529024
Surat,Nanpura,3 BHK,4673000,890,5250.561798,10293,2.64318425,123516,37054.8,86461.2,1.850228975,934600,3738400,32442.70376,389312.4451,-302851.2451,-32.40437033,21.66529024
Surat,Mota Varachha,3 BHK,4779000,2233,2140.170175,8924,2.240803515,107088,32126.4,74961.6,1.568562461,955800,3823200,33178.61786,398143.4143,-323181.8143,-33.8127029,21.66529024
Surat,Katargam,3 BHK,4944000,897,5511.705686,10464,2.539805825,125568,37670.4,87897.6,1.777864078,988800,3955200,34324.14453,411889.7343,-323992.1343,-32.76619481,21.66529024
Surat,Adajan,3 BHK,5034000,828,6079.710145,9457,2.254350417,113484,34045.2,79438.8,1.578045292,1006800,4027200,34948.97725,419387.727,-339948.927,-33.76528874,21.66529024
Surat,Kapodra,3 BHK,5129000,874,5868.421053,9860,2.306882433,118320,35496,82824,1.614817703,1025800,4103200,35608.52291,427302.2749,-344478.2749,-33.58142669,21.66529024
Surat,Pal,3 BHK,5256000,899,5846.496107,9671,2.207990868,116052,34815.6,81236.4,1.545593607,1051200,4204800,36490.23132,437882.7758,-356646.3758,-33.92754717,21.66529024
Surat,Pal,3 BHK,5423000,2111,2568.92468,12972,2.870440715,155664,46699.2,108964.8,2.009308501,1084600,4338400,37649.64316,451795.7179,-342830.9179,-31.6089727,21.66529024
Surat,Vesu,3 BHK,5438000,829,6559.710495,9920,2.189040088,119040,35712,83328,1.532328062,1087600,4350400,37753.78194,453045.3833,-369717.3833,-33.99387489,21.66529024
Surat,Rander,3 BHK,5460000,852,6408.450704,10917,2.399340659,131004,39301.2,91702.8,1.679538462,1092000,4368000,37906.51883,454878.226,-363175.426,-33.25782289,21.66529024
Surat,Vesu,3 BHK,5481000,2169,2526.970954,12697,2.77985769,152364,45709.2,106654.8,1.945900383,1096200,4384800,38052.31314,456627.7576,-349972.9576,-31.92601329,21.66529024
Surat,Katargam,3 BHK,5489000,2095,2620.047733,12372,2.704754964,148464,44539.2,103924.8,1.893328475,1097800,4391200,38107.85382,457294.2459,-353369.4459,-32.18887283,21.66529024
Surat,Dindoli,2 BHK,5492000,1173,4682.011935,13509,2.95171158,162108,48632.4,113475.6,2.066198106,1098400,4393600,38128.68158,457544.179,-344068.579,-31.32452467,21.66529024
Surat,Pal,2 BHK,5545000,1183,4687.235841,12273,2.656014427,147276,44182.8,103093.2,1.859210099,1109000,4436000,38496.63863,461959.6636,-358866.4636,-32.35946471,21.66529024
Surat,Udhana,2 BHK,5582000,1174,4754.684838,11263,2.421282694,135156,40546.8,94609.2,1.694897886,1116400,4465600,38753.51431,465042.1717,-370432.9717,-33.18102577,21.66529024
Surat,Varachha,3 BHK,5583000,2217,2518.26793,11341,2.437614186,136092,40827.6,95264.4,1.70632993,1116600,4466400,38760.4569,465125.4827,-369861.0827,-33.12386555,21.66529024
Surat,Piplod,3 BHK,5786000,2250,2571.555556,13041,2.704666436,156492,46947.6,109544.4,1.893266505,1157200,4628800,40169.80183,482037.6219,-372493.2219,-32.18918267,21.66529024
Surat,Rander,3 BHK,5841000,2125,2748.705882,11207,2.30241397,134484,40345.2,94138.8,1.611689779,1168200,4672800,40551.64405,486619.7286,-392480.9286,-33.59706631,21.66529024
Surat,Rander,2 BHK,5847000,1187,4925.863521,13663,2.804104669,163956,49186.8,114769.2,1.962873268,1169400,4677600,40593.29956,487119.5948,-372350.3948,-31.84114886,21.66529024
Surat,Katargam,2 BHK,5990000,1177,5089.209856,13537,2.711919866,162444,48733.2,113710.8,1.898343907,1198000,4792000,41586.08934,499033.0721,-385322.2721,-32.16379567,21.66529024
Surat,Adajan,3 BHK,6021000,2212,2721.971067,11450,2.282012955,137400,41220,96180,1.597409068,1204200,4816800,41801.3095,501615.7141,-405435.7141,-33.66846986,21.66529024
Surat,Varachha,2 BHK,6089000,1134,5369.488536,13275,2.616193135,159300,47790,111510,1.831335195,1217800,4871200,42273.40534,507280.8641,-395770.8641,-32.49883923,21.66529024
Surat,Piplod,2 BHK,6123000,1156,5296.712803,11429,2.239882411,137148,41144.4,96003.6,1.567917687,1224600,4898400,42509.45326,510113.4392,-414109.8392,-33.81592676,21.66529024
Surat,Adajan,2 BHK,6262000,1172,5343.003413,11595,2.22197381,139140,41742,97398,1.555381667,1252400,5009600,43474.4727,521693.6724,-424295.6724,-33.87860687,21.66529024
Surat,Dindoli,3 BHK,6388000,2170,2943.778802,12547,2.356981841,150564,45169.2,105394.8,1.649887289,1277600,5110400,44349.23852,532190.8622,-426796.0622,-33.40607876,21.66529024
Surat,Piplod,2 BHK,6403000,2183,2933.11956,14348,2.688989536,172176,51652.8,120523.2,1.882292675,1280600,5122400,44453.37731,533440.5277,-412917.3277,-32.24405183,21.66529024
Surat,Althan,3 BHK,6754000,1279,5280.688038,15466,2.747882736,185592,55677.6,129914.4,1.923517915,1350800,5403200,46890.22495,562682.6993,-432768.2993,-32.03792562,21.66529024
Surat,Udhana,2 BHK,6889000,2205,3124.263039,14870,2.590216287,178440,53532,124908,1.813151401,1377800,5511200,47827.47404,573929.6884,-449021.6884,-32.5897582,21.66529024
Surat,Althan,2 BHK,6911000,2300,3004.782609,15093,2.620691651,181116,54334.8,126781.2,1.834484156,1382200,5528800,47980.21093,575762.5311,-448981.3311,-32.48309442,21.66529024
Surat,Varachha,3 BHK,7006000,1241,5645.44722,15358,2.630545247,184296,55288.8,129007.2,1.841381673,1401200,5604800,48639.75658,583677.079,-454669.879,-32.44860684,21.66529024
Surat,Citylight,3 BHK,7007000,1283,5461.41855,16112,2.759297845,193344,58003.2,135340.8,1.931508492,1401400,5605600,48646.69917,583760.39,-448419.59,-31.99797274,21.66529024
Surat,Pal,2 BHK,7114000,2288,3109.265734,14952,2.522125387,179424,53827.2,125596.8,1.765487771,1422800,5691200,49389.55586,592674.6703,-467077.8703,-32.82807635,21.66529024
Surat,Dindoli,2 BHK,7272000,2129,3415.688116,13715,2.26320132,164580,49374,115206,1.584240924,1454400,5817600,50486.48442,605837.8131,-490631.8131,-33.73431058,21.66529024
Surat,Citylight,3 BHK,7299000,3385,2156.277696,17020,2.798191533,204240,61272,142968,1.958734073,1459800,5839200,50673.93424,608087.2109,-465119.2109,-31.86184484,21.66529024
Surat,Sayan,3 BHK,7335000,1303,5629.316961,14186,2.320817996,170232,51069.6,119162.4,1.624572597,1467000,5868000,50923.86733,611086.408,-491924.008,-33.53265222,21.66529024
Surat,Varachha,2 BHK,7437000,2283,3257.555848,14780,2.384832594,177360,53208,124152,1.669382816,1487400,5949600,51632.01109,619584.1331,-495432.1331,-33.30860112,21.66529024
Surat,Sayan,3 BHK,7477000,2119,3528.551203,17013,2.73045339,204156,61246.8,142909.2,1.911317373,1495400,5981600,51909.71453,622916.5743,-480007.3743,-32.09892834,21.66529024
Surat,Rander,2 BHK,7530000,2105,3577.19715,13672,2.178804781,164064,49219.2,114844.8,1.525163347,1506000,6024000,52277.67158,627332.0589,-512487.2589,-34.02969847,21.66529024
Surat,Parle Point,3 BHK,7569000,3300,2293.636364,16819,2.666508125,201828,60548.4,141279.6,1.866555688,1513800,6055200,52548.43243,630581.1891,-489301.5891,-32.32273676,21.66529024
Surat,Dindoli,3 BHK,7573000,2189,3459.57058,16207,2.568123597,194484,58345.2,136138.8,1.797686518,1514600,6058400,52576.20277,630914.4332,-494775.6332,-32.66708261,21.66529024
Surat,Sayan,2 BHK,7581000,2267,3344.067049,13560,2.146418678,162720,48816,113904,1.502493075,1516200,6064800,52631.74346,631580.9215,-517676.9215,-34.14304983,21.66529024
Surat,Citylight,3 BHK,7660000,2201,3480.236256,16913,2.649556136,202956,60886.8,142069.2,1.854689295,1532000,6128000,53180.20774,638162.4929,-496093.2929,-32.38206873,21.66529024
Surat,Althan,3 BHK,7673000,3175,2416.692913,18135,2.836178809,217620,65286,152334,1.985325166,1534600,6138400,53270.46136,639245.5363,-486911.5363,-31.72888937,21.66529024
Surat,Sayan,3 BHK,7748000,3337,2321.845969,16008,2.479297883,192096,57628.8,134467.2,1.735508518,1549600,6198400,53791.1553,645493.8636,-511026.6636,-32.97797261,21.66529024
Surat,Udhana,3 BHK,7848000,1289,6088.440652,15765,2.410550459,189180,56754,132426,1.687385321,1569600,6278400,54485.41388,653824.9666,-521398.9666,-33.2185886,21.66529024
Surat,Parle Point,3 BHK,7896000,1208,6536.423841,16557,2.516261398,198684,59605.2,139078.8,1.761382979,1579200,6316800,54818.65801,657823.8961,-518745.0961,-32.84860031,21.66529024
Surat,Udhana,3 BHK,7956000,3161,2516.925024,15770,2.378582202,189240,56772,132468,1.665007541,1591200,6364800,55235.21316,662822.5579,-530354.5579,-33.33047749,21.66529024
Surat,Althan,3 BHK,8088000,2126,3804.327375,16160,2.397626113,193920,58176,135744,1.678338279,1617600,6470400,56151.63449,673819.6139,-538075.6139,-33.26382381,21.66529024
Surat,Varachha,3 BHK,8089000,2152,3758.828996,15134,2.245123007,181608,54482.4,127125.6,1.571586105,1617800,6471200,56158.57708,673902.9249,-546777.3249,-33.79758468,21.66529024
Surat,Athwalines,3 BHK,8095000,2103,3849.262958,17322,2.567807288,207864,62359.2,145504.8,1.797465102,1619000,6476000,56200.23259,674402.7911,-528897.9911,-32.66818969,21.66529024
Surat,Rander,3 BHK,8138000,1219,6675.963905,15297,2.255640206,183564,55069.2,128494.8,1.578948145,1627600,6510400,56498.76379,677985.1654,-549490.3654,-33.76077448,21.66529024
Surat,Dindoli,3 BHK,8148000,1202,6778.702163,16974,2.499852725,203688,61106.4,142581.6,1.749896907,1629600,6518400,56568.18964,678818.2757,-536236.6757,-32.90603067,21.66529024
Surat,Althan,4 BHK,8242000,2132,3865.853659,19824,2.886289736,237888,71366.4,166521.6,2.020402815,1648400,6593600,57220.79272,686649.5126,-520127.9126,-31.55350113,21.66529024
Surat,Athwalines,4 BHK,8259000,2285,3614.442013,18614,2.704540501,223368,67010.4,156357.6,1.893178351,1651800,6607200,57338.81667,688065.8001,-531708.2001,-32.18962345,21.66529024
Surat,Citylight,3 BHK,8318000,886,9388.261851,18492,2.667756672,221904,66571.2,155332.8,1.867429671,1663600,6654400,57748.42924,692981.1509,-537648.3509,-32.31836685,21.66529024
Surat,Anand Mahal,3 BHK,8379000,3281,2553.794575,17973,2.574006445,215676,64702.8,150973.2,1.801804511,1675800,6703200,58171.92698,698063.1237,-547089.9237,-32.64649265,21.66529024
Surat,Athwalines,3 BHK,8433000,831,10148.01444,20263,2.883386695,243156,72946.8,170209.2,2.018370687,1686600,6746400,58546.82662,702561.9194,-532352.7194,-31.56366177,21.66529024
Surat,Citylight,4 BHK,8473000,2137,3964.904071,17043,2.413737755,204516,61354.8,143161.2,1.689616429,1694600,6778400,58824.53005,705894.3606,-562733.1606,-33.20743306,21.66529024
Surat,Magdalla,3 BHK,8560000,3176,2695.214106,17751,2.488457944,213012,63903.6,149108.4,1.741920561,1712000,6848000,59428.53502,713142.4203,-564034.0203,-32.9459124,21.66529024
Surat,Parle Point,3 BHK,8574000,2245,3819.153675,16316,2.283554934,195792,58737.6,137054.4,1.598488453,1714800,6859200,59525.73122,714308.7747,-577254.3747,-33.66307293,21.66529024
Surat,Udhana,3 BHK,8667000,2247,3857.142857,16946,2.346278989,203352,61005.6,142346.4,1.642395292,1733400,6933600,60171.39171,722056.7005,-579710.3005,-33.44353874,21.66529024
Surat,Athwalines,3 BHK,8770000,3161,2774.438469,15817,2.164241733,189804,56941.2,132862.8,1.514969213,1754000,7016000,60886.47805,730637.7366,-597774.9366,-34.08066914,21.66529024
