title,city,location,bedrooms,price_inr,area_sqft,price_per_sqft,estimated_monthly_rent
"4 BHK Apartment in whitefield, Bangalore",Bangalore,whitefield,4,13587385,1319.3,7181.42,49611
"3 BHK Apartment in eon free zone, Mumbai",Mumbai,eon free zone,3,18665065,793.8,18083.96,73551
"3 BHK Apartment in bandra east, Mumbai",Mumbai,bandra east,3,9636309,808,9423.51,32887
"4 BHK Apartment in alkapuri society, Mumbai",Mumbai,alkapuri society,4,18674690,1306.8,16738.51,68178
"4 BHK Apartment in jai bhavani nagar, Mumbai",Mumbai,jai bhavani nagar,4,26690095,1335.2,8374.04,124576
"2 BHK Apartment in electronic city, Bangalore",Bangalore,electronic city,2,13376562,1599.6,3420.67,51012
"2 BHK Apartment in dattwadi, Bangalore",Bangalore,dattwadi,2,6823804,701.3,7554.12,28562
"2 BHK Apartment in kotwal wadi, Mumbai",Mumbai,kotwal wadi,2,18077823,1545.9,2932.8,59245
"4 BHK Apartment in nilanjali society, Mumbai",Mumbai,nilanjali society,4,32417163,1360.3,20953.05,121631
"3 BHK Apartment in chovisawadi, Mumbai",Mumbai,chovisawadi,3,9498244,812.6,6098.66,35893
"3 BHK Apartment in marathahalli, Bangalore",Bangalore,marathahalli,3,7111876,916,8523.93,23670
"3 BHK Apartment in malad west, Mumbai",Mumbai,malad west,3,12828761,1290.4,13261.65,53638
"4 BHK Apartment in dattwadi, Bangalore",Bangalore,dattwadi,4,11418106,1478.2,2916.83,46342
"3 BHK Apartment in patil nagar, Mumbai",Mumbai,patil nagar,3,8838390,1018.4,8656.82,35328
"3 BHK Apartment in ramtekdi industrial area, Bangalore",Bangalore,ramtekdi industrial area,3,12889200,1432.1,9284.63,53187
"3 BHK Apartment in midc, Bangalore",Bangalore,midc,3,10430088,1251.2,3505.54,42072
"3 BHK Apartment in dattwadi, Mumbai",Mumbai,dattwadi,3,13203485,996.2,8257.8,45068
"2 BHK Apartment in andheri east, Mumbai",Mumbai,andheri east,2,17369982,1610.6,2530,56852
"5 BHK Apartment in powai, Mumbai",Mumbai,powai,5,12900832,1012.7,18328.65,46052
"3 BHK Apartment in kharalwadi, Bangalore",Bangalore,kharalwadi,3,8177487,1252,9847.88,33838
"4 BHK Apartment in hinjawadi phase 1, Mumbai",Mumbai,hinjawadi phase 1,4,25625218,1394.1,7323.57,112007
"3 BHK Apartment in bellandur, Bangalore",Bangalore,bellandur,3,13240548,1177.8,7481.48,51285
"5 BHK Apartment in malad west, Mumbai",Mumbai,malad west,5,13742219,1250.4,15529.75,52699
"3 BHK Apartment in rakshak nagar, Bangalore",Bangalore,rakshak nagar,3,8035507,1001.2,7585.89,36864
"2 BHK Apartment in dattwadi, Bangalore",Bangalore,dattwadi,2,7173553,863.8,7991.01,28700
"3 BHK Apartment in malad west, Mumbai",Mumbai,malad west,3,15650925,1203.3,7134.18,60138
"4 BHK Apartment in dattwadi, Mumbai",Mumbai,dattwadi,4,4632641,1166.1,7757.65,18283
"4 BHK Apartment in powai, Mumbai",Mumbai,powai,4,5802842,1289.8,20672.74,22020
"3 BHK Apartment in electronic city, Bangalore",Bangalore,electronic city,3,8334024,789.1,9560.72,29770
"3 BHK Apartment in laxmi nagar, Mumbai",Mumbai,laxmi nagar,3,23010224,918.7,8416.04,94836
"3 BHK Apartment in bellandur, Bangalore",Bangalore,bellandur,3,15575934,1471.6,2834.34,60629
"3 BHK Apartment in yelahanka, Bangalore",Bangalore,yelahanka,3,8568597,1035.5,11931.82,34210
"3 BHK Apartment in munjaba vasti, Mumbai",Mumbai,munjaba vasti,3,6707524,764.8,8363.86,28694
"2 BHK Apartment in yelahanka, Bangalore",Bangalore,yelahanka,2,12928619,1463.2,2530,51909
"3 BHK Apartment in rakshak nagar, Bangalore",Bangalore,rakshak nagar,3,2529223,794.6,8558.49,10121
"3 BHK Apartment in kumar samrudhi society, Mumbai",Mumbai,kumar samrudhi society,3,16767803,1627.9,7651.11,67436
"3 BHK Apartment in goregaon east, Mumbai",Mumbai,goregaon east,3,17889072,848.6,8554.16,62953
"3 BHK Apartment in andheri east, Mumbai",Mumbai,andheri east,3,14561772,1303.5,7707.77,62386
"3 BHK Apartment in hsr layout, Bangalore",Bangalore,hsr layout,3,7637263,812.5,7440.1,30127
"3 BHK Apartment in midc, Mumbai",Mumbai,midc,3,7351424,710.9,7380.76,24980
"2 BHK Apartment in ram nagar, Bangalore",Bangalore,ram nagar,2,4665827,643.1,9215.69,21001
"3 BHK Apartment in wadmukhwadi, Bangalore",Bangalore,wadmukhwadi,3,15438845,1192.9,2792.79,69913
"3 BHK Apartment in shree siddhivinayak meera, Bangalore",Bangalore,shree siddhivinayak meera,3,1907698,737.1,8173.97,8854
"3 BHK Apartment in hinjawadi phase 1, Bangalore",Bangalore,hinjawadi phase 1,3,6732509,926,8849.56,32213
"3 BHK Apartment in koramangala, Bangalore",Bangalore,koramangala,3,2659109,909.3,17690.42,10378
"4 BHK Apartment in mohan nagar co-op society, Mumbai",Mumbai,mohan nagar co-op society,4,11033834,1215.4,7651.11,49101
"4 BHK Apartment in prabhag 36, Bangalore",Bangalore,prabhag 36,4,11628196,1350.5,20182.2,46231
"3 BHK Apartment in malad west, Mumbai",Mumbai,malad west,3,16740662,1201.2,6742.49,63831
"2 BHK Apartment in andheri east, Mumbai",Mumbai,andheri east,2,12153383,1252.6,3634.31,56105
"3 BHK Apartment in rakshak nagar, Mumbai",Mumbai,rakshak nagar,3,17364483,1546.6,7257.5,62879
"4 BHK Apartment in gawade nagar, Mumbai",Mumbai,gawade nagar,4,12962391,1403,7338.13,50790
"3 BHK Apartment in whitefield, Bangalore",Bangalore,whitefield,3,7182617,885.7,14084.51,29697
"2 BHK Apartment in wadmukhwadi, Bangalore",Bangalore,wadmukhwadi,2,13845941,1778.4,2661.55,55704
"3 BHK Apartment in bellandur, Bangalore",Bangalore,bellandur,3,10154694,1353.9,7593.73,40084
"3 BHK Apartment in indiranagar, Bangalore",Bangalore,indiranagar,3,5544345,689.1,6724.64,18757
"4 BHK Apartment in yelahanka, Bangalore",Bangalore,yelahanka,4,10885968,1287.1,13652.61,36927
"3 BHK Apartment in tulaja bhawani nagar, Mumbai",Mumbai,tulaja bhawani nagar,3,34829044,1541,8374.04,119088
"2 BHK Apartment in ram nagar, Mumbai",Mumbai,ram nagar,2,8533443,915.6,9215.69,30365
"3 BHK Apartment in mokai vasti, Bangalore",Bangalore,mokai vasti,3,6186964,1539.3,7147.63,23421
"3 BHK Apartment in pandhari nagar, Bangalore",Bangalore,pandhari nagar,3,14898194,1756.9,2963.31,60164
"3 BHK Apartment in bandra west, Mumbai",Mumbai,bandra west,3,29625695,1247.7,2363.93,116486
"3 BHK Apartment in bandra east, Mumbai",Mumbai,bandra east,3,3672142,721.8,6724.64,14624
"2 BHK Apartment in bandra east, Mumbai",Mumbai,bandra east,2,8266471,687.2,7779.35,31409
"4 BHK Apartment in powai, Mumbai",Mumbai,powai,4,4946663,1599,7402.51,18896
"3 BHK Apartment in laxmi nagar, Mumbai",Mumbai,laxmi nagar,3,1549735,649.1,7824.81,7021
"3 BHK Apartment in hsr layout, Bangalore",Bangalore,hsr layout,3,8218771,1194.7,7311.44,36415
"3 BHK Apartment in yelahanka, Bangalore",Bangalore,yelahanka,3,12839533,626.1,9027.99,54237
"3 BHK Apartment in laxmi vihar, Mumbai",Mumbai,laxmi vihar,3,7655237,749.3,7631.71,31996
"3 BHK Apartment in goregaon west, Mumbai",Mumbai,goregaon west,3,17441921,830.2,8428.57,63033
"2 BHK Apartment in tupe vasti, Bangalore",Bangalore,tupe vasti,2,25785177,1432.9,2918.18,88991
"3 BHK Apartment in goregaon east, Mumbai",Mumbai,goregaon east,3,9154589,778,8665.82,34561
"2 BHK Apartment in andheri east, Mumbai",Mumbai,andheri east,2,8679982,722.1,8388.47,29995
"3 BHK Apartment in kotwal nagar, Bangalore",Bangalore,kotwal nagar,3,8677981,976.5,9313.31,35113
"3 BHK Apartment in ashoka nagar, Mumbai",Mumbai,ashoka nagar,3,8529839,786.6,9468.11,34106
"3 BHK Apartment in mohan nagar co-op society, Bangalore",Bangalore,mohan nagar co-op society,3,3352166,1389.6,8016.3,13271
"4 BHK Apartment in nandanwan society, Bangalore",Bangalore,nandanwan society,4,10658526,1432.8,17614.04,50427
"4 BHK Apartment in mayur colony, Bangalore",Bangalore,mayur colony,4,17402887,1349.9,13652.61,75662
"4 BHK Apartment in alkapuri society, Bangalore",Bangalore,alkapuri society,4,10145337,1264.2,16738.51,42975
"3 BHK Apartment in midc, Mumbai",Mumbai,midc,3,9877212,731,7380.76,40183
"3 BHK Apartment in yelahanka, Bangalore",Bangalore,yelahanka,3,8503074,1076.2,7636.14,39648
"3 BHK Apartment in deccan hills, Bangalore",Bangalore,deccan hills,3,11194795,1350.6,7542.21,44201
"4 BHK Apartment in jadhav nagar, Mumbai",Mumbai,jadhav nagar,4,18093066,1359.8,14554.67,66567
"3 BHK Apartment in munjaba vasti, Bangalore",Bangalore,munjaba vasti,3,9020260,934,8363.86,35277
"2 BHK Apartment in ram nagar, Mumbai",Mumbai,ram nagar,2,3408241,866.7,7495.23,14256
"3 BHK Apartment in rakshak nagar, Mumbai",Mumbai,rakshak nagar,3,18421069,1615,7257.5,66859
"3 BHK Apartment in dhayari phata, Mumbai",Mumbai,dhayari phata,3,17876192,1714.5,2928.28,69889
"3 BHK Apartment in ashoka nagar, Bangalore",Bangalore,ashoka nagar,3,10495063,684.8,9468.11,40927
"3 BHK Apartment in hingne budrukh, Mumbai",Mumbai,hingne budrukh,3,10517104,843.3,19557.2,46092
"2 BHK Apartment in dattwadi, Bangalore",Bangalore,dattwadi,2,9983755,738.8,7554.12,48705
"3 BHK Apartment in wadmukhwadi, Mumbai",Mumbai,wadmukhwadi,3,26158723,1149,2792.79,89024
"2 BHK Apartment in dattwadi, Mumbai",Mumbai,dattwadi,2,4428392,797.6,7376.61,16943
"4 BHK Apartment in dattwadi, Bangalore",Bangalore,dattwadi,4,27106026,1441,2916.83,135309
"4 BHK Apartment in hinjawadi phase 1, Bangalore",Bangalore,hinjawadi phase 1,4,16450277,1493.2,7323.57,65175
"2 BHK Apartment in goregaon east, Mumbai",Mumbai,goregaon east,2,23195795,810.4,8388.47,82537
"3 BHK Apartment in ashoka nagar, Bangalore",Bangalore,ashoka nagar,3,18832663,865.3,9468.11,68960
"3 BHK Apartment in eon free zone, Mumbai",Mumbai,eon free zone,3,9077574,947.3,18083.96,36723
"3 BHK Apartment in koregaon park annexe, Bangalore",Bangalore,koregaon park annexe,3,3062358,919.7,14712.39,13590
"3 BHK Apartment in goregaon east, Mumbai",Mumbai,goregaon east,3,10859845,723.3,19634.15,38073
"4 BHK Apartment in indiranagar, Bangalore",Bangalore,indiranagar,4,4053405,1478.9,13724.09,17237
"3 BHK Apartment in shree siddhivinayak meera, Bangalore",Bangalore,shree siddhivinayak meera,3,8653616,864.7,8173.97,32575
"3 BHK Apartment in sant nagar, Mumbai",Mumbai,sant nagar,3,11136904,935.2,8849.56,47457
"4 BHK Apartment in malad west, Mumbai",Mumbai,malad west,4,14796988,1431.3,13815.32,65404
"3 BHK Apartment in bellandur, Bangalore",Bangalore,bellandur,3,9699967,1309.5,6708.84,44127
"3 BHK Apartment in whitefield, Bangalore",Bangalore,whitefield,3,2428888,869.1,8665.82,9044
"2 BHK Apartment in dhayari phata, Bangalore",Bangalore,dhayari phata,2,11639483,1382.9,2750.79,39588
"3 BHK Apartment in goregaon west, Mumbai",Mumbai,goregaon west,3,38994390,1497.4,3647.1,135647
"3 BHK Apartment in dattwadi, Bangalore",Bangalore,dattwadi,3,6481571,868.6,8393.48,22178
"3 BHK Apartment in ram nagar, Mumbai",Mumbai,ram nagar,3,5642852,1232.1,6728.16,25865
"2 BHK Apartment in shree siddhivinayak meera, Bangalore",Bangalore,shree siddhivinayak meera,2,16180603,1545.9,3146.9,65008
"3 BHK Apartment in bellandur, Bangalore",Bangalore,bellandur,3,15835120,1257.6,7417.15,67607
"3 BHK Apartment in laxmi nagar, Mumbai",Mumbai,laxmi nagar,3,5584695,597.8,7334.65,23846
"2 BHK Apartment in mukai nagar, Mumbai",Mumbai,mukai nagar,2,17099364,1441.8,8374.04,66291
"3 BHK Apartment in mhada colony, Bangalore",Bangalore,mhada colony,3,9408603,910,14712.39,37271
"3 BHK Apartment in andheri east, Mumbai",Mumbai,andheri east,3,14428313,1336,2915.49,53819
"3 BHK Apartment in powai, Mumbai",Mumbai,powai,3,8796227,763.2,6719.37,33484
"3 BHK Apartment in hsr layout, Bangalore",Bangalore,hsr layout,3,8219953,861,9163.34,38045
"4 BHK Apartment in dattwadi, Bangalore",Bangalore,dattwadi,4,31876546,1507.8,2916.83,126225
"3 BHK Apartment in kuthwad colony, Mumbai",Mumbai,kuthwad colony,3,3402800,780.6,7548.97,11967
"3 BHK Apartment in goregaon west, Mumbai",Mumbai,goregaon west,3,17374347,875.3,7440.1,61914
"3 BHK Apartment in powai, Mumbai",Mumbai,powai,3,18925977,1342.8,7265.79,65773
"3 BHK Apartment in saint tukaram nagar, Bangalore",Bangalore,saint tukaram nagar,3,6192664,734.9,7375.49,25542
"4 BHK Apartment in hsr layout, Bangalore",Bangalore,hsr layout,4,33896122,1625.7,7360.74,121219
"3 BHK Apartment in sharad nagar, Bangalore",Bangalore,sharad nagar,3,10959683,1389.7,7419.62,36874
"3 BHK Apartment in laxmi nagar, Mumbai",Mumbai,laxmi nagar,3,7460158,666.4,8394.74,29462
"4 BHK Apartment in indiranagar, Bangalore",Bangalore,indiranagar,4,4257436,1322.8,7181.42,17100
"3 BHK Apartment in sant nagar, Bangalore",Bangalore,sant nagar,3,7522405,919.3,8849.56,27264
"1 BHK Apartment in swaraj nagari, Bangalore",Bangalore,swaraj nagari,1,8187139,1165.1,1863.49,39415
"2 BHK Apartment in wadmukhwadi, Mumbai",Mumbai,wadmukhwadi,2,16269177,1468.6,2661.55,55204
"3 BHK Apartment in bandra west, Mumbai",Mumbai,bandra west,3,19017708,1787.3,13261.65,70562
"3 BHK Apartment in bhumkar nagar, Mumbai",Mumbai,bhumkar nagar,3,6132728,1413.2,7590.59,21380
"3 BHK Apartment in andheri west, Mumbai",Mumbai,andheri west,3,21955609,1442.4,3452.42,81248
"3 BHK Apartment in rakshak nagar, Mumbai",Mumbai,rakshak nagar,3,4887055,1284.8,7253.46,20001
"1 BHK Apartment in swaraj nagari, Mumbai",Mumbai,swaraj nagari,1,28828175,1139,1863.49,112855
"2 BHK Apartment in dattwadi, Bangalore",Bangalore,dattwadi,2,12645264,827.4,8638.76,50589
"4 BHK Apartment in nilanjali society, Bangalore",Bangalore,nilanjali society,4,11542795,1499.2,19691.66,51068
"3 BHK Apartment in midc, Mumbai",Mumbai,midc,3,7083762,1703.8,2656.21,23009
"3 BHK Apartment in whitefield, Bangalore",Bangalore,whitefield,3,23024436,1230,3635.82,78517
"2 BHK Apartment in mukai nagar, Bangalore",Bangalore,mukai nagar,2,10907005,1425,8374.04,44830
"3 BHK Apartment in borhade wadi, Bangalore",Bangalore,borhade wadi,3,13520996,693.5,9460.46,46124
"2 BHK Apartment in wadmukhwadi, Bangalore",Bangalore,wadmukhwadi,2,5130535,1597.9,2532.67,21450
"3 BHK Apartment in goregaon east, Mumbai",Mumbai,goregaon east,3,32206512,1528.6,7360.74,121537
"3 BHK Apartment in jijai nagar, Mumbai",Mumbai,jijai nagar,3,2510220,705.5,17857.14,10704
"2 BHK Apartment in kuthwad colony, Bangalore",Bangalore,kuthwad colony,2,7928274,698.1,7819.08,30129
"3 BHK Apartment in electronic city, Bangalore",Bangalore,electronic city,3,7072282,687.2,19634.15,23843
"3 BHK Apartment in mohan nagar co-op society, Bangalore",Bangalore,mohan nagar co-op society,3,12637984,1415.7,7323.57,50271
"3 BHK Apartment in bhumkar nagar, Mumbai",Mumbai,bhumkar nagar,3,15741581,1242.4,7077.44,56469
"4 BHK Apartment in goregaon east, Mumbai",Mumbai,goregaon east,4,31291884,1684.4,13724.09,129459
"4 BHK Apartment in tulaja bhawani nagar, Mumbai",Mumbai,tulaja bhawani nagar,4,14739728,1208.2,7843.46,59641
"4 BHK Apartment in laxmi park colony, Bangalore",Bangalore,laxmi park colony,4,3832305,928.7,15648.15,15430
"4 BHK Apartment in dattwadi, Mumbai",Mumbai,dattwadi,4,12304168,1161.4,7640.26,48679
"3 BHK Apartment in shree siddhivinayak meera, Mumbai",Mumbai,shree siddhivinayak meera,3,2606339,761,8173.97,10220
"3 BHK Apartment in khese park, Bangalore",Bangalore,khese park,3,12242861,889.8,7938.35,53886
"3 BHK Apartment in mohan nagar co-op society, Mumbai",Mumbai,mohan nagar co-op society,3,17266915,1455.5,8016.3,66401
"3 BHK Apartment in bellagio, Bangalore",Bangalore,bellagio,3,2835602,659.9,7545.1,10074
"4 BHK Apartment in laxmi park colony, Bangalore",Bangalore,laxmi park colony,4,2898847,855.7,15648.15,11610
"2 BHK Apartment in kotwal wadi, Bangalore",Bangalore,kotwal wadi,2,2213164,770,9496.61,9311
"2 BHK Apartment in siddharth nagar, Bangalore",Bangalore,siddharth nagar,2,7449610,846.2,16100.63,29258
"3 BHK Apartment in electronic city, Bangalore",Bangalore,electronic city,3,2575732,766.6,9451.1,8694
"4 BHK Apartment in dattwadi, Mumbai",Mumbai,dattwadi,4,13015315,1415.5,2916.83,57358
"3 BHK Apartment in atul nagar, Mumbai",Mumbai,atul nagar,3,14127992,1158.7,7823.53,50816
"3 BHK Apartment in andheri east, Mumbai",Mumbai,andheri east,3,8485026,729.2,8668.35,29489
"3 BHK Apartment in mohan nagar co-op society, Mumbai",Mumbai,mohan nagar co-op society,3,36959091,1364.7,7323.57,143190
"3 BHK Apartment in alkapuri society, Bangalore",Bangalore,alkapuri society,3,15817748,1805.9,7811.45,57266
"3 BHK Apartment in urit nagar, Bangalore",Bangalore,urit nagar,3,9372614,1230.2,7338.13,34406
"3 BHK Apartment in saint tukaram nagar, Bangalore",Bangalore,saint tukaram nagar,3,6674182,720.4,7375.49,26102
"3 BHK Apartment in powai, Mumbai",Mumbai,powai,3,32996937,1574.2,7707.77,131992
"3 BHK Apartment in kalubai nagar, Bangalore",Bangalore,kalubai nagar,3,6616412,770.2,8314.14,23236
"3 BHK Apartment in kotwal nagar, Bangalore",Bangalore,kotwal nagar,3,12289134,1410.7,13137.11,48121
"4 BHK Apartment in laxmi park colony, Mumbai",Mumbai,laxmi park colony,4,23613821,907.8,15648.15,104305
"2 BHK Apartment in yelahanka, Bangalore",Bangalore,yelahanka,2,8105372,903.1,9399,29733
"3 BHK Apartment in andheri east, Mumbai",Mumbai,andheri east,3,12238689,1238.4,7253.46,50865
"4 BHK Apartment in dattwadi, Bangalore",Bangalore,dattwadi,4,8757592,1026.6,7640.26,33128
"3 BHK Apartment in tupe vasti, Mumbai",Mumbai,tupe vasti,3,8200682,737.6,7744.57,30112
"4 BHK Apartment in kotwal nagar, Mumbai",Mumbai,kotwal nagar,4,13163049,1102.8,7505.81,49103
"3 BHK Apartment in kharalwadi, Mumbai",Mumbai,kharalwadi,3,30982211,1117.7,9847.88,112177
"3 BHK Apartment in andheri east, Mumbai",Mumbai,andheri east,3,17582912,1715.6,2917.51,70044
"3 BHK Apartment in hsr layout, Bangalore",Bangalore,hsr layout,3,10292684,1145.8,6720,42904
"3 BHK Apartment in tupe vasti, Bangalore",Bangalore,tupe vasti,3,6076200,830.9,7744.57,25758
"2 BHK Apartment in kotwal wadi, Mumbai",Mumbai,kotwal wadi,2,14480857,1291.6,2612.8,59541
"3 BHK Apartment in midc, Mumbai",Mumbai,midc,3,7933009,813.6,8944.72,28863
"2 BHK Apartment in City Light, Surat",Surat,City Light,2,1080.3,7937479,7347.57,24456
"2 BHK Apartment in Althan, Surat",Surat,Althan,2,740,4569268,6174.77,12061
"3 BHK Apartment in Athwa, Surat",Surat,Athwa,3,1012.4,8473995,8370.61,29411
"1 BHK Apartment in Udhna, Surat",Surat,Udhna,1,698.1,4785272,6855.17,14848
"2 BHK Apartment in Pal, Surat",Surat,Pal,2,944.7,4534591,4799.82,11655
"2 BHK Apartment in City Light, Surat",Surat,City Light,2,1093.3,6786154,6207.08,23864
"2 BHK Apartment in Adajan, Surat",Surat,Adajan,2,726,6011602,8280.21,22199
"2 BHK Apartment in City Light, Surat",Surat,City Light,2,706.4,3668155,5192.84,9116
"3 BHK Apartment in Adajan, Surat",Surat,Adajan,3,1499.9,7417791,4945.47,20288
"3 BHK Apartment in Athwa, Surat",Surat,Athwa,3,1187,7640051,6436.29,22878
"1 BHK Apartment in Pal Gam, Surat",Surat,Pal Gam,1,660.6,4051906,6133.94,11110
"3 BHK Apartment in Udhna, Surat",Surat,Udhna,3,1553.1,7114115,4580.52,17145
"4 BHK Apartment in Althan, Surat",Surat,Althan,4,2260.1,16755053,7413.48,49977
"2 BHK Apartment in Vesu, Surat",Surat,Vesu,2,812.4,5307720,6533.59,12304
"1 BHK Apartment in Pal, Surat",Surat,Pal,1,555.9,3278400,5897.99,8434
"3 BHK Apartment in City Light, Surat",Surat,City Light,3,1437.4,10804196,7516.46,23842
"3 BHK Apartment in Vesu, Surat",Surat,Vesu,3,1549,12167462,7855.17,34463
"1 BHK Apartment in Althan, Surat",Surat,Althan,1,527.7,2954472,5598.29,9748
"2 BHK Apartment in Pal, Surat",Surat,Pal,2,924.5,5405153,5846.59,20014
"3 BHK Apartment in Udhna, Surat",Surat,Udhna,3,1336.8,10046011,7515.16,29197
"3 BHK Apartment in City Light, Surat",Surat,City Light,3,1066.5,6494285,6089.15,15713
"2 BHK Apartment in City Light, Surat",Surat,City Light,2,925.3,6653646,7190.72,15407
"2 BHK Apartment in Pal, Surat",Surat,Pal,2,1002.2,5195343,5183.83,11490
"2 BHK Apartment in Athwa, Surat",Surat,Athwa,2,1071.9,8226584,7674.92,25823
"2 BHK Apartment in Katargam, Surat",Surat,Katargam,2,787.4,4717165,5990.99,16772
"1 BHK Apartment in Udhna, Surat",Surat,Udhna,1,539.1,4366159,8099.36,11076
"3 BHK Apartment in Udhna, Surat",Surat,Udhna,3,1516.4,6414374,4229.89,18823
"2 BHK Apartment in Athwa, Surat",Surat,Athwa,2,977,5235091,5358.47,13036
"2 BHK Apartment in Katargam, Surat",Surat,Katargam,2,923.2,5480815,5936.5,12011
"4 BHK Apartment in Vesu, Surat",Surat,Vesu,4,1726.6,10943508,6338.17,28287
"4 BHK Apartment in City Light, Surat",Surat,City Light,4,1740.1,14615898,8399.44,40463
"2 BHK Apartment in Katargam, Surat",Surat,Katargam,2,1063.3,5561216,5230.12,12929
"4 BHK Apartment in Vesu, Surat",Surat,Vesu,4,1717.8,12179869,7090.18,40835
"3 BHK Apartment in Vesu, Surat",Surat,Vesu,3,1220.7,8445711,6918.92,26513
"2 BHK Apartment in Pal Gam, Surat",Surat,Pal Gam,2,903.3,6496382,7192,22828
"1 BHK Apartment in Pal Gam, Surat",Surat,Pal Gam,1,578,2990653,5173.93,9446
"4 BHK Apartment in Udhna, Surat",Surat,Udhna,4,1857.8,11938933,6426.33,41542
"1 BHK Apartment in Katargam, Surat",Surat,Katargam,1,681.2,5430695,7972.56,13649
"4 BHK Apartment in Piplod, Surat",Surat,Piplod,4,1965,10456729,5321.57,39147
"4 BHK Apartment in Pal, Surat",Surat,Pal,4,2069.8,11710523,5657.83,31213
"3 BHK Apartment in Vesu, Surat",Surat,Vesu,3,1242.7,9963276,8017.41,34887
"2 BHK Apartment in Udhna, Surat",Surat,Udhna,2,1059.4,7212167,6807.64,15136
"3 BHK Apartment in Athwa, Surat",Surat,Athwa,3,1003,4906330,4891.47,14709
"2 BHK Apartment in Piplod, Surat",Surat,Piplod,2,1097.8,5441138,4956.48,11500
"2 BHK Apartment in Vesu, Surat",Surat,Vesu,2,846.6,6264691,7399.93,20579
"2 BHK Apartment in Athwa, Surat",Surat,Athwa,2,903.5,6267062,6936.23,15672
"4 BHK Apartment in Piplod, Surat",Surat,Piplod,4,1938.1,15691034,8096.22,44050
"2 BHK Apartment in Pal, Surat",Surat,Pal,2,930.8,5880390,6317.83,14164
"3 BHK Apartment in Piplod, Surat",Surat,Piplod,3,1461.1,6410713,4387.5,23982
"3 BHK Apartment in Piplod, Surat",Surat,Piplod,3,1448.6,12021045,8298.21,31670
"3 BHK Apartment in City Light, Surat",Surat,City Light,3,1588.2,7184994,4523.99,18629
"2 BHK Apartment in Athwa, Surat",Surat,Athwa,2,894.1,5188132,5802.55,14221
"3 BHK Apartment in Athwa, Surat",Surat,Athwa,3,1342,6197336,4617.86,19263
"2 BHK Apartment in Althan, Surat",Surat,Althan,2,801.7,4384909,5469.75,11492
"3 BHK Apartment in City Light, Surat",Surat,City Light,3,1421.5,8167617,5745.81,21012
"2 BHK Apartment in City Light, Surat",Surat,City Light,2,802.5,5480563,6829.51,12163
"2 BHK Apartment in Pal, Surat",Surat,Pal,2,1019.3,7129972,6994.84,23196
"2 BHK Apartment in Athwa, Surat",Surat,Athwa,2,850.2,3914578,4604.12,11928
"2 BHK Apartment in Katargam, Surat",Surat,Katargam,2,762,6417640,8421.92,22343
"1 BHK Apartment in Piplod, Surat",Surat,Piplod,1,459.3,3553975,7737.18,9538
"2 BHK Apartment in Pal Gam, Surat",Surat,Pal Gam,2,1008,5169041,5128.03,16135
"3 BHK Apartment in Althan, Surat",Surat,Althan,3,1116.6,6664954,5968.82,21656
"3 BHK Apartment in Vesu, Surat",Surat,Vesu,3,1585.5,10179127,6420.09,26686
"2 BHK Apartment in Katargam, Surat",Surat,Katargam,2,873.4,6462683,7399.38,16166
"4 BHK Apartment in Katargam, Surat",Surat,Katargam,4,2252.4,16200684,7192.69,44794
"4 BHK Apartment in Udhna, Surat",Surat,Udhna,4,1898.1,9929213,5231.09,22239
"3 BHK Apartment in Piplod, Surat",Surat,Piplod,3,1168,9700986,8305.92,32141
"3 BHK Apartment in Piplod, Surat",Surat,Piplod,3,1251.8,6590821,5265.24,17641
"1 BHK Apartment in Pal Gam, Surat",Surat,Pal Gam,1,535.5,2460343,4594.74,5512
"2 BHK Apartment in Pal Gam, Surat",Surat,Pal Gam,2,706.9,5289090,7482.47,18132
"2 BHK Apartment in Piplod, Surat",Surat,Piplod,2,873.5,5165744,5913.57,16064
"3 BHK Apartment in Vesu, Surat",Surat,Vesu,3,1156.5,4933563,4265.81,17954
"2 BHK Apartment in Adajan, Surat",Surat,Adajan,2,973.6,6667269,6848.16,24379
"1 BHK Apartment in Adajan, Surat",Surat,Adajan,1,596.4,4916481,8242.99,14958
"3 BHK Apartment in Pal, Surat",Surat,Pal,3,1077.1,8280938,7688.18,28578
"3 BHK Apartment in Adajan, Surat",Surat,Adajan,3,1390.9,7077886,5088.74,17977
"1 BHK Apartment in Katargam, Surat",Surat,Katargam,1,604.6,3414081,5647.18,10844
"3 BHK Apartment in Katargam, Surat",Surat,Katargam,3,1204.4,6408462,5320.99,18649
"3 BHK Apartment in Piplod, Surat",Surat,Piplod,3,1377.4,10981915,7973.13,36333
"4 BHK Apartment in Pal, Surat",Surat,Pal,4,1993.2,12000755,6020.93,36373
"4 BHK Apartment in Althan, Surat",Surat,Althan,4,1871.4,10853261,5799.68,36655
"3 BHK Apartment in City Light, Surat",Surat,City Light,3,1337.1,6987744,5225.97,22475
"3 BHK Apartment in Udhna, Surat",Surat,Udhna,3,1061.9,8580982,8080.98,25103
"2 BHK Apartment in Udhna, Surat",Surat,Udhna,2,1058.2,6215463,5873.57,13061
"3 BHK Apartment in Pal Gam, Surat",Surat,Pal Gam,3,1212.9,10084705,8314.24,32385
"3 BHK Apartment in Udhna, Surat",Surat,Udhna,3,1379.1,8451575,6128.32,21738
"3 BHK Apartment in City Light, Surat",Surat,City Light,3,1127.6,9324018,8268.64,31566
