title,city,location,bedrooms,price_inr,area_sqft,price_per_sqft,estimated_monthly_rent
3 BHK Apartment in Kumar Samrudhi Society,Mumbai,Kumar Samrudhi Society,3,16767803,1627.9,7651.11,67436
2 BHK Apartment in Dattwadi,Bangalore,Dattwadi,2,6895576,752.1,8638.76,27473
3 BHK Apartment in Saint Tukaram Nagar,Mumbai,Saint Tukaram Nagar,3,20465888,1444.2,3422.85,71787
4 BHK Apartment in,Mumbai,,4,18691009,1400.9,7181.42,62212
3 BHK Apartment in Yashwant Nagar,Mumbai,Yashwant Nagar,3,28087413,1300.4,2523.43,106692
4 BHK Apartment in Jai Bhavani Nagar,Mumbai,Jai Bhavani Nagar,4,7637606,1366.8,8374.04,27867
2 BHK Apartment in,Bangalore,,2,23504513,1261.2,2660.39,102477
2 BHK Apartment in Prabhag 36,Bangalore,Prabhag 36,2,13027431,1199.2,14780.41,44125
3 BHK Apartment in Bhumkar Nagar,Bangalore,Bhumkar Nagar,3,5925819,780.2,7590.59,27208
4 BHK Apartment in Kotwal Nagar,Kiwale,Kotwal Nagar,4,4132000,1498,2758.34,16528
3 BHK Apartment in,Bangalore,,3,1545215,595.8,17690.42,6526
4 BHK Apartment in Nilanjali Society,Bangalore,Nilanjali Society,4,13059732,1468.9,20953.05,57288
3 BHK Apartment in Pandhari Nagar,Mumbai,Pandhari Nagar,3,18131405,1771.3,2963.31,79068
3 BHK Apartment in,Mumbai,,3,7909912,639,8612.44,27892
2 BHK Apartment in Dattwadi,Mumbai,Dattwadi,2,19782214,751.7,7991.01,78255
3 BHK Apartment in,Mumbai,,3,34170375,1280.5,2363.93,125350
3 BHK Apartment in MIDC,Moshi,MIDC,3,3979000,1498,2656.21,15916
3 BHK Apartment in Chintamani Nagar,Bangalore,Chintamani Nagar,3,10612009,1609.7,7186.44,44042
3 BHK Apartment in,Bangalore,,3,7182617,885.7,14084.51,29697
2 BHK Apartment in,Bangalore,,2,10345479,1121.5,1717.93,36160
3 BHK Apartment in Laxmi Nagar,Bangalore,Laxmi Nagar,3,6316323,908.1,8416.04,31240
3 BHK Apartment in Mohan Nagar Co-Op Society,Mumbai,Mohan Nagar Co-Op Society,3,20903702,1619.5,8016.3,71663
4 BHK Apartment in Dhayari Phata,Dhayari,Dhayari Phata,4,7124000,796,8949.75,28496
4 BHK Apartment in Mohan Nagar Co-Op Society,Baner,Mohan Nagar Co-Op Society,4,10000000,1307,7651.11,40000
3 BHK Apartment in Kharalwadi,Mumbai,Kharalwadi,3,12313215,1119.7,9847.88,55915
4 BHK Apartment in Dattwadi,Bangalore,Dattwadi,4,21506148,1244.3,7640.26,82983
3 BHK Apartment in K. K. Market,Bangalore,K. K. Market,3,3962792,554.4,19434.19,14305
3 BHK Apartment in Tulaja Bhawani Nagar,Kharadi,Tulaja Bhawani Nagar,3,12000000,1433,8374.04,48000
2 BHK Apartment in,Bangalore,,2,5537783,751.5,7779.35,23149
3 BHK Apartment in Sant Nagar,Mumbai,Sant Nagar,3,10532475,983.9,8849.56,42665
3 BHK Apartment in,Mumbai,,3,19017708,1787.3,13261.65,70562
3 BHK Apartment in,Bangalore,,3,5568400,748.6,7643.22,19590
2 BHK Apartment in Datta Nager,Mumbai,Datta Nager,2,16832612,1625.9,2523.43,65071
3 BHK Apartment in,Mumbai,,3,6799582,1242.9,7496.1,22617
2 BHK Apartment in ,Pisoli,,2,2089000,1216,1717.93,8356
3 BHK Apartment in,Mumbai,,3,11009502,917.7,7904.64,50125
3 BHK Apartment in Kuthwad Colony,Bangalore,Kuthwad Colony,3,5156252,716.3,7548.97,22812
3 BHK Apartment in,Bangalore,,3,2836429,1041.6,14084.51,13729
4 BHK Apartment in,Bangalore,,4,27246306,1145.1,7181.42,92444
3 BHK Apartment in,Bangalore,,3,8734610,1189.8,7417.15,34635
3 BHK Apartment in Dattwadi,Bangalore,Dattwadi,3,6689632,832.1,8393.48,28822
4 BHK Apartment in,Bangalore,,4,14099896,1391.2,8111.79,52075
4 BHK Apartment in Jai Bhavani Nagar,Mumbai,Jai Bhavani Nagar,4,17019911,1419.1,8374.04,59111
4 BHK Apartment in Mayur Colony,Bangalore,Mayur Colony,4,20353422,1412.4,13652.61,73848
3 BHK Apartment in Dattwadi,Mumbai,Dattwadi,3,12989316,1181.1,7522.98,45971
3 BHK Apartment in,Bangalore,,3,6795703,770.7,7440.1,26963
2 BHK Apartment in Moshi Gaon,Bangalore,Moshi Gaon,2,19461095,1307.7,3489.3,78233
4 BHK Apartment in Nilanjali Society,Mumbai,Nilanjali Society,4,16789238,1475.4,20953.05,68633
3 BHK Apartment in Rakshak Nagar,Mumbai,Rakshak Nagar,3,17364483,1546.6,7257.5,62879
2 BHK Apartment in Jadhav Nagar,Vadgaon Budruk,Jadhav Nagar,2,4648000,1494,3111.11,18592
3 BHK Apartment in,Bangalore,,3,6564624,1657.9,7554.67,27331
3 BHK Apartment in EON Free Zone,Bangalore,EON Free Zone,3,11082577,1183.2,7597.05,42194
2 BHK Apartment in,Mumbai,,2,39979552,1523.7,2944.48,135344
4 BHK Apartment in Dattwadi,Bangalore,Dattwadi,4,20934146,1180.4,7640.26,71003
4 BHK Apartment in,Bangalore,,4,12320787,1216.7,13652.61,49245
3 BHK Apartment in Rakshak Nagar,Bangalore,Rakshak Nagar,3,7786622,955.3,9314.49,31322
2 BHK Apartment in,Mumbai,,2,16267794,1560.7,7323.57,65736
3 BHK Apartment in,Mumbai,,3,9851897,896.7,7661.56,32605
3 BHK Apartment in Balewadi Gaon,Mumbai,Balewadi Gaon,3,9977165,841.9,14084.51,39196
3 BHK Apartment in,Mumbai,,3,8485026,729.2,8668.35,29489
1 BHK Apartment in Swaraj Nagari,Bangalore,Swaraj Nagari,1,12274461,1240.9,1863.49,49535
3 BHK Apartment in,Bangalore,,3,7386034,908.9,8428.57,26239
3 BHK Apartment in Anand Park Nagar,Mumbai,Anand Park Nagar,3,12447458,1194.3,6696.67,48842
5 BHK Apartment in,Mumbai,,5,15295376,1459.7,15195.37,64078
3 BHK Apartment in Saint Tukaram Nagar,Mamurdi,Saint Tukaram Nagar,3,5598000,759,7375.49,22392
3 BHK Apartment in Nilanjali Society,Mumbai,Nilanjali Society,3,11976313,1088.6,15364.12,40994
3 BHK Apartment in Dattwadi,Tathawade,Dattwadi,3,7400000,774,9560.72,29600
3 BHK Apartment in,Bangalore,,3,10286850,1393.2,7707.77,48985
3 BHK Apartment in Mukai Nagar,Mumbai,Mukai Nagar,3,38182185,1237.8,8261.83,134514
4 BHK Apartment in,Bangalore,,4,9509948,1118.4,13815.32,32966
3 BHK Apartment in Mokai Vasti,Bangalore,Mokai Vasti,3,8792198,1252.5,7147.63,36088
4 BHK Apartment in,Mumbai,,4,14865295,1438.4,8111.79,54971
4 BHK Apartment in Lalit Estate,Mumbai,Lalit Estate,4,14521532,1384.2,17238.96,57138
3 BHK Apartment in,Mumbai,,3,19596843,1457,3452.42,65868
3 BHK Apartment in,Bangalore,,3,4056565,1521.4,7311.44,18039
3 BHK Apartment in Patil Nagar,Bangalore,Patil Nagar,3,6884343,875,8656.82,29641
3 BHK Apartment in,Bangalore,,3,11067990,1026.6,8612.5,39358
3 BHK Apartment in Tulaja Bhawani Nagar,Mumbai,Tulaja Bhawani Nagar,3,13462803,1350.8,8374.04,51632
4 BHK Apartment in,Mumbai,,4,15944459,1594,13652.61,57341
4 BHK Apartment in ,Bhugaon,,4,11200000,1513,7402.51,44800
3 BHK Apartment in Sagar Co-Operative Housing Society,Bangalore,Sagar Co-Operative Housing Society,3,11648864,1372.4,7483.44,44545
2 BHK Apartment in,Bangalore,,2,12348650,1246.7,6609.97,55682
2 BHK Apartment in Prabhag 36,Mumbai,Prabhag 36,2,32994972,1246.7,14780.41,120106
5 BHK Apartment in ,Bavdhan,,5,26100000,1424,18328.65,104400
3 BHK Apartment in,Bangalore,,3,19524256,1229,6708.84,83640
3 BHK Apartment in Jijai Nagar,Mumbai,Jijai Nagar,3,2510220,705.5,17857.14,10704
3 BHK Apartment in Mundhwa Industrial Area,Bangalore,Mundhwa Industrial Area,3,2878025,751.2,9466.02,11853
4 BHK Apartment in Lalit Estate,Mumbai,Lalit Estate,4,17052889,1607.9,17238.96,63552
2 BHK Apartment in Ramya Nagari,Bangalore,Ramya Nagari,2,12079724,1526.8,7043.73,56949
2 BHK Apartment in,Bangalore,,2,6193504,832,8675.95,24974
3 BHK Apartment in Wadmukhwadi,Mumbai,Wadmukhwadi,3,5052853,1176.7,2792.79,17878
3 BHK Apartment in,Mumbai,,3,12988224,1194.9,6818.18,48866
2 BHK Apartment in,Bangalore,,2,10632243,1476,7323.57,42677
2 BHK Apartment in Urit Nagar,Bangalore,Urit Nagar,2,9717326,1100.9,7642.79,36865
3 BHK Apartment in,Bangalore,,3,23024436,1230,3635.82,78517
3 BHK Apartment in ,Dudulgaon,,3,5714000,768,7440.1,22856
2 BHK Apartment in Magarpatta City,Bangalore,Magarpatta City,2,10876821,1299.8,7525.36,42946
3 BHK Apartment in Saint Tukaram Nagar,Bangalore,Saint Tukaram Nagar,3,8850163,833.9,8841.81,29634
3 BHK Apartment in,Mumbai,,3,34837522,1773.2,7811.45,128357
4 BHK Apartment in,Mumbai,,4,36675078,1666.1,7323.57,119597
4 BHK Apartment in,Mumbai,,4,14576219,1514.8,8111.79,66291
3 BHK Apartment in Dattwadi,Tathawade,Dattwadi,3,9837000,1367,7196.05,39348
3 BHK Apartment in Rakshak Nagar,Bangalore,Rakshak Nagar,3,8786711,1219.6,7585.89,41206
2 BHK Apartment in,Bangalore,,2,6163487,739.3,7779.35,23841
3 BHK Apartment in,Bangalore,,3,24373934,1125.9,2489.09,91784
3 BHK Apartment in,Bangalore,,3,6651449,697.9,9451.1,24317
4 BHK Apartment in Magarpatta City,Mundhwa,Magarpatta City,4,16700000,929,17976.32,66800
3 BHK Apartment in ,Wagholi,,3,5100000,759,6719.37,20400
3 BHK Apartment in Magarpatta City,Bangalore,Magarpatta City,3,8633795,1128.4,6691,34255
2 BHK Apartment in Ram Nagar,Mumbai,Ram Nagar,2,13845823,1275.7,7495.23,49987
5 BHK Apartment in,Mumbai,,5,14987307,1497.1,19327.73,61342
3 BHK Apartment in Jijai Nagar,Bangalore,Jijai Nagar,3,6535157,688.6,17857.14,24849
3 BHK Apartment in Khese Park,Bangalore,Khese Park,3,12242861,889.8,7938.35,53886
3 BHK Apartment in,Mumbai,,3,13406316,1353.7,7172.13,56276
2 BHK Apartment in Hadapsar Gaon,Bangalore,Hadapsar Gaon,2,7402040,1061.3,7495.74,35933
3 BHK Apartment in MIDC,Mumbai,MIDC,3,17461707,762.6,8944.72,81224
3 BHK Apartment in,Mumbai,,3,26901826,1226.7,19257.7,117877
4 BHK Apartment in EON Free Zone,Bangalore,EON Free Zone,4,13303577,1541.8,15881.07,45263
3 BHK Apartment in Clover Park,Viman Nagar,Clover Park,3,13700000,972,14094.65,54800
3 BHK Apartment in,Mumbai,,3,8560739,876.5,7904.64,36802
3 BHK Apartment in Rakshak Nagar,Mumbai,Rakshak Nagar,3,18222923,1381.2,7257.5,70721
4 BHK Apartment in Nandanwan Society,Bangalore,Nandanwan Society,4,12482202,1153.6,17614.04,46692
4 BHK Apartment in,Mumbai,,4,14062767,1270.2,7238.23,54000
2 BHK Apartment in Dhayari Phata,Bangalore,Dhayari Phata,2,10197828,1058.4,2750.79,37959
4 BHK Apartment in,Mumbai,,4,12689552,1377.5,7461.96,49806
3 BHK Apartment in Kaspate Wasti,Mumbai,Kaspate Wasti,3,18440187,1741.6,7172.13,76616
4 BHK Apartment in Hinjawadi Phase 1,Bangalore,Hinjawadi Phase 1,4,22837007,1346.2,8982.93,100203
4 BHK Apartment in,Bangalore,,4,8974642,1046.9,7461.96,31990
3 BHK Apartment in,Mumbai,,3,32996937,1574.2,7707.77,131992
3 BHK Apartment in ,Mundhwa,,3,9967000,1307,7625.86,39868
4 BHK Apartment in Jai Bhavani Nagar,Bangalore,Jai Bhavani Nagar,4,17192113,1295.1,8374.04,71819
2 BHK Apartment in,Bangalore,,2,8727465,1150.3,1717.93,39069
4 BHK Apartment in Shankar Kalat Nagar,Mumbai,Shankar Kalat Nagar,4,42866767,1619.4,19621.58,168905
3 BHK Apartment in Mhada Colony,Bangalore,Mhada Colony,3,8120523,762.9,14712.39,33277
3 BHK Apartment in,Mumbai,,3,9110642,850.4,19634.15,36162
3 BHK Apartment in,Bangalore,,3,2158334,703.6,8554.16,7607
3 BHK Apartment in Magarpatta City,Bangalore,Magarpatta City,3,6673804,868.2,8647.73,26333
3 BHK Apartment in Koregaon Park Annexe,Mumbai,Koregaon Park Annexe,3,18662578,972.7,14712.39,71471
2 BHK Apartment in,Bangalore,,2,5728487,709.9,8675.95,21542
3 BHK Apartment in,Bangalore,,3,8528569,1191.4,13261.65,40701
4 BHK Apartment in Kishkinda Nagar,Mumbai,Kishkinda Nagar,4,15815655,1274.5,17379.12,58024
3 BHK Apartment in,Mumbai,,3,16657161,716.4,7661.56,66582
3 BHK Apartment in Mukai Nagar,Mumbai,Mukai Nagar,3,12172167,1079.9,8261.83,45921
3 BHK Apartment in,Mumbai,,3,5607837,1136,7265.79,20006
2 BHK Apartment in Dattwadi,Mumbai,Dattwadi,2,11821963,626,7376.61,51439
2 BHK Apartment in Dattwadi,Mumbai,Dattwadi,2,10019650,891.1,7991.01,36347
4 BHK Apartment in Mayur Colony,Mumbai,Mayur Colony,4,12924857,1303.8,13652.61,61052
2 BHK Apartment in,Bangalore,,2,13549015,1495.4,3420.67,46499
2 BHK Apartment in Ram Nagar,Mumbai,Ram Nagar,2,6732425,1274.7,7495.23,24466
3 BHK Apartment in,Bangalore,,3,2659109,909.3,17690.42,10378
3 BHK Apartment in Kharalwadi,Bangalore,Kharalwadi,3,10158651,1202.1,9847.88,42559
2 BHK Apartment in Datta Nager,Bangalore,Datta Nager,2,12182291,1376,2523.43,52962
4 BHK Apartment in,Bangalore,,4,10967164,1498.4,14151.62,44590
2 BHK Apartment in Jadhav Nagar,Bangalore,Jadhav Nagar,2,8939184,1041.6,7577.09,32618
3 BHK Apartment in,Bangalore,,3,13584977,895.1,7904.64,55221
4 BHK Apartment in Industrial Area,Nanded,Industrial Area,4,18800000,1395,13476.7,75200
3 BHK Apartment in,Bangalore,,3,27552514,1316.9,8982.93,100322
5 BHK Apartment in,Mumbai,,5,23500494,1551.4,19327.73,76586
3 BHK Apartment in Gujrat Colony,Bangalore,Gujrat Colony,3,7927530,981.5,18819.19,34854
2 BHK Apartment in Tyni Audyogic Wasahat,Mumbai,Tyni Audyogic Wasahat,2,11275329,1122.8,2020.56,48378
5 BHK Apartment in,Bangalore,,5,13900686,1499.9,18328.65,46670
2 BHK Apartment in Tupe Vasti,Mumbai,Tupe Vasti,2,32331693,1289.2,2918.18,132157
2 BHK Apartment in Kotwal Wadi,Mumbai,Kotwal Wadi,2,16291672,1417.7,2612.8,54804
4 BHK Apartment in,Mumbai,,4,40199879,1675.6,14151.62,183550
2 BHK Apartment in Kotwal Wadi,Mumbai,Kotwal Wadi,2,23721560,1249.3,2612.8,95708
4 BHK Apartment in Koregaon Park Annexe,Mundhwa,Koregaon Park Annexe,4,18700000,1402,13338.09,74800
3 BHK Apartment in,Mumbai,,3,10076819,861.3,8523.93,36032
4 BHK Apartment in Rakshak Nagar,Mumbai,Rakshak Nagar,4,12968098,1419.9,7159.09,52792
3 BHK Apartment in ,Mohammed Wadi,,3,6848000,790,8668.35,27392
3 BHK Apartment in ,Keshav Nagar,,3,7579000,880,8612.5,30316
3 BHK Apartment in MIDC,Bangalore,MIDC,3,5384871,1560,2656.21,19024
4 BHK Apartment in Rakshak Nagar,Bangalore,Rakshak Nagar,4,11995148,1462.3,7159.09,51555
4 BHK Apartment in,Mumbai,,4,7428585,1600.3,7323.57,26480
2 BHK Apartment in,Bangalore,,2,24623321,1234.8,1717.93,92562
3 BHK Apartment in,Bangalore,,3,3478615,1455.8,3647.1,15309
4 BHK Apartment in,Mumbai,,4,27227669,1211,6596.53,115052
3 BHK Apartment in Hinjawadi Phase 1,Mumbai,Hinjawadi Phase 1,3,11420695,907.4,14122.53,39805
3 BHK Apartment in Bankar Vasti,Bangalore,Bankar Vasti,3,10168341,1089.8,6946.53,42426
2 BHK Apartment in,Mumbai,,2,13473467,1280.6,6609.97,44757
4 BHK Apartment in,Mumbai,,4,12962440,1373.6,20672.74,53762
2 BHK Apartment in Atur Nagar,Bangalore,Atur Nagar,2,10101560,1284.3,2753.96,39316
3 BHK Apartment in Dattwadi,Mumbai,Dattwadi,3,7595193,679.8,8849.56,30327
2 BHK Apartment in Jadhav Nagar,Bangalore,Jadhav Nagar,2,8177001,1008.6,7577.09,34338
3 BHK Apartment in,Bangalore,,3,8758339,1134.1,6708.84,37710
4 BHK Apartment in,Mumbai,,4,16413522,1367.8,13724.09,58479
3 BHK Apartment in,Mumbai,,3,17032403,758.9,6719.37,75468
3 BHK Apartment in,Bangalore,,3,14843642,831.7,9363.21,48280
3 BHK Apartment in,Mumbai,,3,3068612,1057.4,11931.82,10073
3 BHK Apartment in Laxmi Nagar,Mumbai,Laxmi Nagar,3,1549735,649.1,7824.81,7021
2 BHK Apartment in,Bangalore,,2,2464540,1384.5,7323.57,9135
3 BHK Apartment in Laxmi Nagar,Bangalore,Laxmi Nagar,3,6177430,724,8416.04,23777
3 BHK Apartment in Rakshak Nagar,Mumbai,Rakshak Nagar,3,9960364,806,8558.49,36817
3 BHK Apartment in North Hadapsar,Bangalore,North Hadapsar,3,22963217,1751.8,7483.44,99674
3 BHK Apartment in Dattwadi,Bangalore,Dattwadi,3,21955613,1002.7,8849.56,84314
3 BHK Apartment in,Bangalore,,3,7033645,760.9,8612.44,27196
4 BHK Apartment in Magarpatta City,Mumbai,Magarpatta City,4,5389057,1671.8,15736.04,23604
3 BHK Apartment in,Bangalore,,3,17550690,1266,3452.42,71864
2 BHK Apartment in Prabhag 36,Erandwane,Prabhag 36,2,17500000,1184,14780.41,70000
3 BHK Apartment in Kalubai Nagar,Bangalore,Kalubai Nagar,3,2374710,788.5,8314.14,10320
2 BHK Apartment in Magarpatta City,Bangalore,Magarpatta City,2,22369414,1181.9,7525.36,91100
2 BHK Apartment in,Bangalore,,2,5831622,750.1,8670.89,24661
4 BHK Apartment in Kotwal Nagar,Bangalore,Kotwal Nagar,4,8389230,1021.3,7505.81,32710
3 BHK Apartment in,Bangalore,,3,2270708,742.6,7875,9454
3 BHK Apartment in,Mumbai,,3,16724159,1137.3,7134.18,58307
3 BHK Apartment in,Bangalore,,3,15809921,908.2,19119.35,65640
3 BHK Apartment in,Bangalore,,3,10399842,1308.3,7625.86,39299
3 BHK Apartment in Hinjawadi Phase 1,Mumbai,Hinjawadi Phase 1,3,23308107,919.4,8849.56,84765
4 BHK Apartment in,Bangalore,,4,6273855,1776.1,20672.74,23915
2 BHK Apartment in,Mumbai,,2,18466449,1639.7,2761.01,61549
3 BHK Apartment in,Mumbai,,3,6333210,1296.7,7417.15,25568
4 BHK Apartment in,Bangalore,,4,2784809,966.7,11931.82,12440
4 BHK Apartment in,Bangalore,,4,12168483,1311.3,7419.62,43392
4 BHK Apartment in Shankar Kalat Nagar,Bangalore,Shankar Kalat Nagar,4,21769324,1204.8,19621.58,77973
2 BHK Apartment in Laxmi Vihar,Mumbai,Laxmi Vihar,2,6644489,685,7531.7,25792
4 BHK Apartment in,Bangalore,,4,4257436,1322.8,7181.42,17100
3 BHK Apartment in Pandhari Nagar,Handewadi,Pandhari Nagar,3,4442000,1499,2963.31,17768
3 BHK Apartment in Mohan Nagar Co-Op Society,Bangalore,Mohan Nagar Co-Op Society,3,12637984,1415.7,7323.57,50271
3 BHK Apartment in,Bangalore,,3,2825668,912.9,13191.49,10315
3 BHK Apartment in Deccan Hills,Mumbai,Deccan Hills,3,5444031,1202.3,7542.21,24775
4 BHK Apartment in Ram Nagar,Mumbai,Ram Nagar,4,12864513,1155.8,7172.13,54379
4 BHK Apartment in,Mumbai,,4,21103120,1409.3,7323.57,78582
3 BHK Apartment in,Bangalore,,3,15006805,1448.8,7172.13,54109
3 BHK Apartment in,Bangalore,,3,12629074,1310,7489.71,50606
2 BHK Apartment in Jadhav Nagar,Bangalore,Jadhav Nagar,2,26104838,1436,3111.11,87814
3 BHK Apartment in Kharalwadi,Bangalore,Kharalwadi,3,9094150,1172,7890.01,38312
4 BHK Apartment in,Mumbai,,4,15835022,1366.3,14151.62,56741
4 BHK Apartment in Balewadi Gaon,Balewadi,Balewadi Gaon,4,14900000,813,18327.18,59600
3 BHK Apartment in,Bangalore,,3,3973054,916.2,17690.42,13448
4 BHK Apartment in Hinjawadi Phase 1,Mumbai,Hinjawadi Phase 1,4,16588693,1329.9,7323.57,65869
3 BHK Apartment in Bhumkar Nagar,Bangalore,Bhumkar Nagar,3,3467558,1326.8,7590.59,15036
3 BHK Apartment in Bankar Vasti,Mumbai,Bankar Vasti,3,5242410,1567.6,6946.53,21799
3 BHK Apartment in Anand Park Nagar,Bangalore,Anand Park Nagar,3,5158486,1215.7,6696.67,20908
2 BHK Apartment in Ramya Nagari,Mumbai,Ramya Nagari,2,6292989,1338.7,7043.73,27114
2 BHK Apartment in Kotwal Wadi,Charholi Budruk,Kotwal Wadi,2,6999000,737,9496.61,27996
3 BHK Apartment in Hinjawadi Phase 1,Mumbai,Hinjawadi Phase 1,3,18586782,865,8849.56,80756
3 BHK Apartment in North Hadapsar,Bangalore,North Hadapsar,3,3758243,1414.9,7483.44,16887
4 BHK Apartment in Kishkinda Nagar,Kothrud,Kishkinda Nagar,4,15500000,813,19065.19,62000
3 BHK Apartment in Kuthwad Colony,Mumbai,Kuthwad Colony,3,10077786,869.6,7548.97,33288
2 BHK Apartment in Dhayari Phata,Bangalore,Dhayari Phata,2,15984810,1451.2,2717.62,60843
3 BHK Apartment in ,Pashan,,3,16100000,820,19634.15,64400
4 BHK Apartment in Mundhwa Industrial Area,Mundhwa,Mundhwa Industrial Area,4,16800000,929,18083.96,67200
2 BHK Apartment in Hinjawadi Phase 1,Bangalore,Hinjawadi Phase 1,2,8351597,829.3,9466.92,35854
3 BHK Apartment in,Mumbai,,3,4776410,1312.6,7496.1,17063
4 BHK Apartment in Dattwadi,Mumbai,Dattwadi,4,4209294,1114.9,7640.26,19480
3 BHK Apartment in Munjaba Vasti,Bangalore,Munjaba Vasti,3,14451010,827,8363.86,52169
2 BHK Apartment in Bellagio,Bangalore,Bellagio,2,10547192,1200,2555.83,35205
3 BHK Apartment in Nilanjali Society,Bangalore,Nilanjali Society,3,9475007,1001.3,15364.12,33782
4 BHK Apartment in Lalit Estate,Bangalore,Lalit Estate,4,13023822,1519.1,17238.96,57304
5 BHK Apartment in Jambhulkar Mala,Bangalore,Jambhulkar Mala,5,9874826,1237.9,17519.27,44689
3 BHK Apartment in Laxmi Nagar,Mumbai,Laxmi Nagar,3,7164669,674.8,7824.81,26480
4 BHK Apartment in Mundhwa Industrial Area,Bangalore,Mundhwa Industrial Area,4,7663864,1002.6,15648.15,27230
2 BHK Apartment in Siddharth Nagar,Mumbai,Siddharth Nagar,2,8169406,765.2,16100.63,29945
3 BHK Apartment in Laxmi Nagar,Mumbai,Laxmi Nagar,3,10055687,865.4,7824.81,34988
2 BHK Apartment in,Bangalore,,2,10513943,1149.9,3634.31,39814
2 BHK Apartment in Datta Nager,Bangalore,Datta Nager,2,14264248,1437.3,2523.43,62016
4 BHK Apartment in,Bangalore,,4,9627443,1170.1,7461.96,37920
4 BHK Apartment in Alkapuri Society,Bangalore,Alkapuri Society,4,11327233,1392.1,16738.51,38711
2 BHK Apartment in Dattwadi,Tathawade,Dattwadi,2,5862000,776,7554.12,23448
3 BHK Apartment in,Mumbai,,3,5805534,1183,7419.62,21070
4 BHK Apartment in Mundhwa Industrial Area,Mumbai,Mundhwa Industrial Area,4,11093043,976.1,15648.15,45367
2 BHK Apartment in Pandhari Nagar,Bangalore,Pandhari Nagar,2,6414782,876.9,7456.65,25117
3 BHK Apartment in,Mumbai,,3,20895072,1521.6,7360.74,72113
3 BHK Apartment in,Bangalore,,3,8257168,818.3,6719.37,28370
3 BHK Apartment in Meeta Nagar,Bangalore,Meeta Nagar,3,2204786,816.3,9235.36,10751
3 BHK Apartment in MIDC,Mumbai,MIDC,3,7834849,785.6,8944.72,34826
2 BHK Apartment in Hadapsar Industrial Estate,Bangalore,Hadapsar Industrial Estate,2,7036694,798.1,9179.16,27056
3 BHK Apartment in Bhumkar Nagar,Bangalore,Bhumkar Nagar,3,10109362,1262.1,7077.44,44417
4 BHK Apartment in Ashok Nagar,Mumbai,Ashok Nagar,4,12808066,1060,7312.36,41267
2 BHK Apartment in Dhayari Phata,Bangalore,Dhayari Phata,2,13734200,1299.6,2750.79,49150
3 BHK Apartment in,Mumbai,,3,40775513,1381.8,7311.44,155127
3 BHK Apartment in,Bangalore,,3,8831914,1186.7,7000.85,32921
3 BHK Apartment in Kuthwad Colony,Mumbai,Kuthwad Colony,3,8419239,802.2,7548.97,35541
3 BHK Apartment in,Mumbai,,3,23444540,1542,2917.51,83807
3 BHK Apartment in,Mumbai,,3,5528856,1196.3,7419.62,24065
3 BHK Apartment in Rakshak Nagar,Bangalore,Rakshak Nagar,3,8035507,1001.2,7585.89,36864
3 BHK Apartment in MIDC,Pimpri,MIDC,3,7120000,796,8944.72,28480
3 BHK Apartment in MIDC,Mumbai,MIDC,3,16005487,1643.5,2656.21,72671
4 BHK Apartment in,Mumbai,,4,5544809,1426.6,7307.01,20833
3 BHK Apartment in,Bangalore,,3,12411313,1469.9,7172.13,42402
2 BHK Apartment in,Mumbai,,2,8679982,722.1,8388.47,29995
4 BHK Apartment in Nilanjali Society,Mumbai,Nilanjali Society,4,14998871,1704,20953.05,66617
3 BHK Apartment in Atul Nagar,Mumbai,Atul Nagar,3,12617364,1208.1,7823.53,49555
3 BHK Apartment in Saint Tukaram Nagar,Bangalore,Saint Tukaram Nagar,3,6238982,682.9,7375.49,29519
2 BHK Apartment in,Mumbai,,2,3324138,712.6,7351.46,10758
3 BHK Apartment in Dattwadi,Bangalore,Dattwadi,3,23666326,1399.7,7522.98,88631
3 BHK Apartment in Saint Tukaram Nagar,Bangalore,Saint Tukaram Nagar,3,12237278,1277.3,3422.85,46959
4 BHK Apartment in Rakshak Nagar,Mumbai,Rakshak Nagar,4,12934063,1237.2,7159.09,53252
4 BHK Apartment in Dattwadi,Bangalore,Dattwadi,4,31876546,1507.8,2916.83,126225
3 BHK Apartment in,Mumbai,,3,15997941,1514.7,2499.32,63494
3 BHK Apartment in,Mumbai,,3,9060669,933.4,11931.82,40886
3 BHK Apartment in,Bangalore,,3,12356658,1598.2,7360.74,48338
3 BHK Apartment in Hinjawadi Phase 1,Mumbai,Hinjawadi Phase 1,3,3945442,953.6,8849.56,14357
3 BHK Apartment in Ashoka Nagar,Bangalore,Ashoka Nagar,3,1745628,839.1,9468.11,7449
3 BHK Apartment in,Bangalore,,3,7119045,691,17567.57,29149
3 BHK Apartment in Rambaug Colony,Mumbai,Rambaug Colony,3,17917779,866,18058.97,65776
3 BHK Apartment in,Mumbai,,3,3728456,822.9,9366.31,14239
3 BHK Apartment in Kuthwad Colony,Mumbai,Kuthwad Colony,3,4679422,1229.3,7462.84,17537
3 BHK Apartment in Sant Nagar,Bangalore,Sant Nagar,3,3034742,940.2,8849.56,10863
3 BHK Apartment in,Mumbai,,3,2747372,657.5,13191.49,9498
3 BHK Apartment in,Bangalore,,3,15487491,1621,7811.45,66445
3 BHK Apartment in,Bangalore,,3,10408942,860.5,8632.95,48894
4 BHK Apartment in,Mumbai,,4,19230758,1434.1,7419.62,65020
3 BHK Apartment in Alkapuri Society,Bangalore,Alkapuri Society,3,15814178,1654.9,7811.45,70396
