Title,City,Location,Bedrooms,Price_INR,Area_sqft,Price_per_sqft,Estimated_Monthly_Rent
3 BHK Apartment in Vasant Kunj,Delhi,Vasant Kunj,3 BHK,6246000,550,11356.36,7500000
3 BHK Apartment in Karol Bagh,Delhi,Karol Bagh,3 BHK,21876000,1000,21876.0,7500000
3 BHK Apartment in Janakpuri,Delhi,Janakpuri,3 BHK,52049000,3600,14458.06,7500000
2 BHK Apartment in Karol Bagh,Delhi,Karol Bagh,2 BHK,12764000,1000,12764.0,7500000
2 BHK Apartment in Janakpuri,Delhi,Janakpuri,2 BHK,25371000,3600,7047.5,7500000
2 BHK Apartment in Lajpat Nagar,Delhi,Lajpat Nagar,2 BHK,6204000,969,6402.48,7500000
2 BHK Apartment in Pitampura,Delhi,Pitampura,2 BHK,3765000,3600,1045.83,7500000
2 BHK Apartment in Noida,Delhi,Noida,2 BHK,3528000,1200,2940.0,7500000
2 BHK Apartment in Karol Bagh,Delhi,Karol Bagh,2 BHK,2000000,1000,2000.0,6000
2 BHK Apartment in Janakpuri,Delhi,Janakpuri,2 BHK,2000000,3600,555.56,6000
2 BHK Apartment in Lajpat Nagar,Delhi,Lajpat Nagar,2 BHK,2000000,969,2063.98,6000
2 BHK Apartment in Pitampura,Delhi,Pitampura,2 BHK,2000000,3600,555.56,6000
2 BHK Apartment in Noida,Delhi,Noida,2 BHK,2000000,1200,1666.67,6000
4 BHK Apartment in Lajpat Nagar,Delhi,Lajpat Nagar,4 BHK,2000000,969,2063.98,6000
4 BHK Apartment in Pitampura,Delhi,Pitampura,4 BHK,2000000,3600,555.56,6000
4 BHK Apartment in Noida,Delhi,Noida,4 BHK,2000000,1200,1666.67,6000
4 BHK Apartment in Gurgaon,Delhi,Gurgaon,4 BHK,2000000,2645,756.14,6000
3 BHK Apartment in Pitampura,Delhi,Pitampura,3 BHK,2000000,3600,555.56,6000
3 BHK Apartment in Noida,Delhi,Noida,3 BHK,2000000,1200,1666.67,6000
3 BHK Apartment in Gurgaon,Delhi,Gurgaon,3 BHK,2000000,2645,756.14,6000
3 BHK Apartment in Dwarka,Delhi,Dwarka,3 BHK,2000000,2271,880.67,6000
4 BHK Apartment in Dwarka,Delhi,Dwarka,4 BHK,2000000,2271,880.67,6000
4 BHK Apartment in Rohini,Delhi,Rohini,4 BHK,2000000,900,2222.22,6000
2 BHK Apartment in Janakpuri,Delhi,Janakpuri,2 BHK,3000000,3600,833.33,9000
2 BHK Apartment in Lajpat Nagar,Delhi,Lajpat Nagar,2 BHK,3000000,969,3095.98,9000
2 BHK Apartment in Pitampura,Delhi,Pitampura,2 BHK,3000000,3600,833.33,9000
2 BHK Apartment in Noida,Delhi,Noida,2 BHK,3000000,1200,2500.0,9000
4 BHK Apartment in Lajpat Nagar,Delhi,Lajpat Nagar,4 BHK,3000000,969,3095.98,9000
4 BHK Apartment in Pitampura,Delhi,Pitampura,4 BHK,3000000,3600,833.33,9000
4 BHK Apartment in Noida,Delhi,Noida,4 BHK,3000000,1200,2500.0,9000
4 BHK Apartment in Gurgaon,Delhi,Gurgaon,4 BHK,3000000,2645,1134.22,9000
3 BHK Apartment in Pitampura,Delhi,Pitampura,3 BHK,3000000,3600,833.33,9000
3 BHK Apartment in Noida,Delhi,Noida,3 BHK,3000000,1200,2500.0,9000
3 BHK Apartment in Gurgaon,Delhi,Gurgaon,3 BHK,3000000,2645,1134.22,9000
3 BHK Apartment in Dwarka,Delhi,Dwarka,3 BHK,3000000,2271,1321.0,9000
4 BHK Apartment in Dwarka,Delhi,Dwarka,4 BHK,3000000,2271,1321.0,9000
4 BHK Apartment in Rohini,Delhi,Rohini,4 BHK,3000000,900,3333.33,9000
3 BHK Apartment in Rohini,Delhi,Rohini,3 BHK,3000000,900,3333.33,9000
3 BHK Apartment in Saket,Delhi,Saket,3 BHK,3000000,550,5454.55,9000
4 BHK Apartment in Lajpat Nagar,Delhi,Lajpat Nagar,4 BHK,4000000,969,4127.97,12000
4 BHK Apartment in Pitampura,Delhi,Pitampura,4 BHK,4000000,3600,1111.11,12000
4 BHK Apartment in Noida,Delhi,Noida,4 BHK,4000000,1200,3333.33,12000
4 BHK Apartment in Gurgaon,Delhi,Gurgaon,4 BHK,4000000,2645,1512.29,12000
3 BHK Apartment in Pitampura,Delhi,Pitampura,3 BHK,4000000,3600,1111.11,12000
3 BHK Apartment in Noida,Delhi,Noida,3 BHK,4000000,1200,3333.33,12000
3 BHK Apartment in Gurgaon,Delhi,Gurgaon,3 BHK,4000000,2645,1512.29,12000
3 BHK Apartment in Dwarka,Delhi,Dwarka,3 BHK,4000000,2271,1761.34,12000
4 BHK Apartment in Dwarka,Delhi,Dwarka,4 BHK,4000000,2271,1761.34,12000
4 BHK Apartment in Rohini,Delhi,Rohini,4 BHK,4000000,900,4444.44,12000
3 BHK Apartment in Rohini,Delhi,Rohini,3 BHK,4000000,900,4444.44,12000
3 BHK Apartment in Saket,Delhi,Saket,3 BHK,4000000,550,7272.73,12000
4 BHK Apartment in Saket,Delhi,Saket,4 BHK,4000000,550,7272.73,12000
4 BHK Apartment in Vasant Kunj,Delhi,Vasant Kunj,4 BHK,4000000,1000,4000.0,12000
3 BHK Apartment in Pitampura,Delhi,Pitampura,3 BHK,5000000,3600,1388.89,15000
3 BHK Apartment in Noida,Delhi,Noida,3 BHK,5000000,1200,4166.67,15000
3 BHK Apartment in Gurgaon,Delhi,Gurgaon,3 BHK,5000000,2645,1890.36,15000
3 BHK Apartment in Dwarka,Delhi,Dwarka,3 BHK,5000000,2271,2201.67,15000
4 BHK Apartment in Noida,Delhi,Noida,4 BHK,5000000,1200,4166.67,15000
4 BHK Apartment in Gurgaon,Delhi,Gurgaon,4 BHK,5000000,2645,1890.36,15000
4 BHK Apartment in Dwarka,Delhi,Dwarka,4 BHK,5000000,2271,2201.67,15000
4 BHK Apartment in Rohini,Delhi,Rohini,4 BHK,5000000,900,5555.56,15000
3 BHK Apartment in Rohini,Delhi,Rohini,3 BHK,5000000,900,5555.56,15000
3 BHK Apartment in Saket,Delhi,Saket,3 BHK,5000000,550,9090.91,15000
4 BHK Apartment in Saket,Delhi,Saket,4 BHK,5000000,550,9090.91,15000
4 BHK Apartment in Vasant Kunj,Delhi,Vasant Kunj,4 BHK,5000000,1000,5000.0,15000
3 BHK Apartment in Vasant Kunj,Delhi,Vasant Kunj,3 BHK,5000000,1000,5000.0,15000
3 BHK Apartment in Karol Bagh,Delhi,Karol Bagh,3 BHK,5000000,3600,1388.89,15000
4 BHK Apartment in Noida,Delhi,Noida,4 BHK,6000000,1200,5000.0,18000
4 BHK Apartment in Gurgaon,Delhi,Gurgaon,4 BHK,6000000,2645,2268.43,18000
4 BHK Apartment in Dwarka,Delhi,Dwarka,4 BHK,6000000,2271,2642.01,18000
4 BHK Apartment in Rohini,Delhi,Rohini,4 BHK,6000000,900,6666.67,18000
3 BHK Apartment in Gurgaon,Delhi,Gurgaon,3 BHK,6000000,2645,2268.43,18000
3 BHK Apartment in Dwarka,Delhi,Dwarka,3 BHK,6000000,2271,2642.01,18000
3 BHK Apartment in Rohini,Delhi,Rohini,3 BHK,6000000,900,6666.67,18000
3 BHK Apartment in Saket,Delhi,Saket,3 BHK,6000000,550,10909.09,18000
4 BHK Apartment in Saket,Delhi,Saket,4 BHK,6000000,550,10909.09,18000
4 BHK Apartment in Vasant Kunj,Delhi,Vasant Kunj,4 BHK,6000000,1000,6000.0,18000
3 BHK Apartment in Vasant Kunj,Delhi,Vasant Kunj,3 BHK,6000000,1000,6000.0,18000
3 BHK Apartment in Karol Bagh,Delhi,Karol Bagh,3 BHK,6000000,3600,1666.67,18000
3 BHK Apartment in Janakpuri,Delhi,Janakpuri,3 BHK,6000000,969,6191.95,18000
3 BHK Apartment in Gurgaon,Delhi,Gurgaon,3 BHK,7000000,2645,2646.5,21000
3 BHK Apartment in Dwarka,Delhi,Dwarka,3 BHK,7000000,2271,3082.34,21000
3 BHK Apartment in Rohini,Delhi,Rohini,3 BHK,7000000,900,7777.78,21000
3 BHK Apartment in Saket,Delhi,Saket,3 BHK,7000000,550,12727.27,21000
4 BHK Apartment in Dwarka,Delhi,Dwarka,4 BHK,7000000,2271,3082.34,21000
4 BHK Apartment in Rohini,Delhi,Rohini,4 BHK,7000000,900,7777.78,21000
4 BHK Apartment in Saket,Delhi,Saket,4 BHK,7000000,550,12727.27,21000
4 BHK Apartment in Vasant Kunj,Delhi,Vasant Kunj,4 BHK,7000000,1000,7000.0,21000
3 BHK Apartment in Vasant Kunj,Delhi,Vasant Kunj,3 BHK,7000000,1000,7000.0,21000
3 BHK Apartment in Karol Bagh,Delhi,Karol Bagh,3 BHK,7000000,3600,1944.44,21000
3 BHK Apartment in Janakpuri,Delhi,Janakpuri,3 BHK,7000000,969,7223.94,21000
4 BHK Apartment in Karol Bagh,Delhi,Karol Bagh,4 BHK,7000000,3600,1944.44,21000
4 BHK Apartment in Janakpuri,Delhi,Janakpuri,4 BHK,7000000,969,7223.94,21000
4 BHK Apartment in Lajpat Nagar,Delhi,Lajpat Nagar,4 BHK,7000000,3600,1944.44,21000
4 BHK Apartment in Dwarka,Delhi,Dwarka,4 BHK,8000000,2271,3522.68,24000
4 BHK Apartment in Rohini,Delhi,Rohini,4 BHK,8000000,900,8888.89,24000
4 BHK Apartment in Saket,Delhi,Saket,4 BHK,8000000,550,14545.45,24000
4 BHK Apartment in Vasant Kunj,Delhi,Vasant Kunj,4 BHK,8000000,1000,8000.0,24000
3 BHK Apartment in Rohini,Delhi,Rohini,3 BHK,8000000,900,8888.89,24000
3 BHK Apartment in Saket,Delhi,Saket,3 BHK,8000000,550,14545.45,24000
3 BHK Apartment in Vasant Kunj,Delhi,Vasant Kunj,3 BHK,8000000,1000,8000.0,24000
3 BHK Apartment in Karol Bagh,Delhi,Karol Bagh,3 BHK,8000000,3600,2222.22,24000
3 BHK Apartment in Janakpuri,Delhi,Janakpuri,3 BHK,8000000,969,8255.93,24000
4 BHK Apartment in Karol Bagh,Delhi,Karol Bagh,4 BHK,8000000,3600,2222.22,24000
4 BHK Apartment in Janakpuri,Delhi,Janakpuri,4 BHK,8000000,969,8255.93,24000
4 BHK Apartment in Lajpat Nagar,Delhi,Lajpat Nagar,4 BHK,8000000,3600,2222.22,24000
2 BHK Apartment in Karol Bagh,Delhi,Karol Bagh,2 BHK,8000000,3600,2222.22,24000
2 BHK Apartment in Janakpuri,Delhi,Janakpuri,2 BHK,8000000,969,8255.93,24000
2 BHK Apartment in Lajpat Nagar,Delhi,Lajpat Nagar,2 BHK,8000000,3600,2222.22,24000
2 BHK Apartment in Pitampura,Delhi,Pitampura,2 BHK,8000000,1200,6666.67,24000
3 BHK Apartment in Rohini,Delhi,Rohini,3 BHK,9000000,900,10000.0,27000
3 BHK Apartment in Saket,Delhi,Saket,3 BHK,9000000,550,16363.64,27000
3 BHK Apartment in Vasant Kunj,Delhi,Vasant Kunj,3 BHK,9000000,1000,9000.0,27000
3 BHK Apartment in Karol Bagh,Delhi,Karol Bagh,3 BHK,9000000,3600,2500.0,27000
3 BHK Apartment in Janakpuri,Delhi,Janakpuri,3 BHK,9000000,969,9287.93,27000
4 BHK Apartment in Vasant Kunj,Delhi,Vasant Kunj,4 BHK,9000000,1000,9000.0,27000
4 BHK Apartment in Karol Bagh,Delhi,Karol Bagh,4 BHK,9000000,3600,2500.0,27000
4 BHK Apartment in Janakpuri,Delhi,Janakpuri,4 BHK,9000000,969,9287.93,27000
4 BHK Apartment in Lajpat Nagar,Delhi,Lajpat Nagar,4 BHK,9000000,3600,2500.0,27000
2 BHK Apartment in Karol Bagh,Delhi,Karol Bagh,2 BHK,9000000,3600,2500.0,27000
2 BHK Apartment in Janakpuri,Delhi,Janakpuri,2 BHK,9000000,969,9287.93,27000
2 BHK Apartment in Lajpat Nagar,Delhi,Lajpat Nagar,2 BHK,9000000,3600,2500.0,27000
2 BHK Apartment in Pitampura,Delhi,Pitampura,2 BHK,9000000,1200,7500.0,27000
4 BHK Apartment in Pitampura,Delhi,Pitampura,4 BHK,9000000,1200,7500.0,27000
4 BHK Apartment in Noida,Delhi,Noida,4 BHK,9000000,2645,3402.65,27000
3 BHK Apartment in Saket,Delhi,Saket,3 BHK,10000000,550,18181.82,30000
3 BHK Apartment in Vasant Kunj,Delhi,Vasant Kunj,3 BHK,10000000,1000,10000.0,30000
3 BHK Apartment in Karol Bagh,Delhi,Karol Bagh,3 BHK,10000000,3600,2777.78,30000
3 BHK Apartment in Janakpuri,Delhi,Janakpuri,3 BHK,10000000,969,10319.92,30000
4 BHK Apartment in Vasant Kunj,Delhi,Vasant Kunj,4 BHK,10000000,1000,10000.0,30000
4 BHK Apartment in Karol Bagh,Delhi,Karol Bagh,4 BHK,10000000,3600,2777.78,30000
4 BHK Apartment in Janakpuri,Delhi,Janakpuri,4 BHK,10000000,969,10319.92,30000
2 BHK Apartment in Karol Bagh,Delhi,Karol Bagh,2 BHK,10000000,3600,2777.78,30000
2 BHK Apartment in Janakpuri,Delhi,Janakpuri,2 BHK,10000000,969,10319.92,30000
2 BHK Apartment in Pitampura,Delhi,Pitampura,2 BHK,10000000,1200,8333.33,30000
4 BHK Apartment in Pitampura,Delhi,Pitampura,4 BHK,10000000,1200,8333.33,30000
4 BHK Apartment in Noida,Delhi,Noida,4 BHK,10000000,2645,3780.72,30000
3 BHK Apartment in Pitampura,Delhi,Pitampura,3 BHK,10000000,1200,8333.33,30000
3 BHK Apartment in Noida,Delhi,Noida,3 BHK,10000000,2645,3780.72,30000
3 BHK Apartment in Gurgaon,Delhi,Gurgaon,3 BHK,10000000,2271,4403.35,30000
4 BHK Apartment in Vasant Kunj,Delhi,Vasant Kunj,4 BHK,12000000,1000,12000.0,36000
4 BHK Apartment in Karol Bagh,Delhi,Karol Bagh,4 BHK,12000000,3600,3333.33,36000
4 BHK Apartment in Janakpuri,Delhi,Janakpuri,4 BHK,12000000,969,12383.9,36000
4 BHK Apartment in Lajpat Nagar,Delhi,Lajpat Nagar,4 BHK,12000000,3600,3333.33,36000
2 BHK Apartment in Karol Bagh,Delhi,Karol Bagh,2 BHK,12000000,3600,3333.33,36000
2 BHK Apartment in Janakpuri,Delhi,Janakpuri,2 BHK,12000000,969,12383.9,36000
2 BHK Apartment in Lajpat Nagar,Delhi,Lajpat Nagar,2 BHK,12000000,3600,3333.33,36000
2 BHK Apartment in Pitampura,Delhi,Pitampura,2 BHK,12000000,1200,10000.0,36000
4 BHK Apartment in Pitampura,Delhi,Pitampura,4 BHK,12000000,1200,10000.0,36000
4 BHK Apartment in Noida,Delhi,Noida,4 BHK,12000000,2645,4536.86,36000
3 BHK Apartment in Lajpat Nagar,Delhi,Lajpat Nagar,3 BHK,12000000,3600,3333.33,36000
3 BHK Apartment in Pitampura,Delhi,Pitampura,3 BHK,12000000,1200,10000.0,36000
3 BHK Apartment in Noida,Delhi,Noida,3 BHK,12000000,2645,4536.86,36000
3 BHK Apartment in Gurgaon,Delhi,Gurgaon,3 BHK,12000000,2271,5284.02,36000
2 BHK Apartment in Noida,Delhi,Noida,2 BHK,12000000,2645,4536.86,36000
2 BHK Apartment in Gurgaon,Delhi,Gurgaon,2 BHK,12000000,2271,5284.02,36000
2 BHK Apartment in Dwarka,Delhi,Dwarka,2 BHK,12000000,900,13333.33,36000
2 BHK Apartment in Karol Bagh,Delhi,Karol Bagh,2 BHK,14000000,3600,3888.89,42000
2 BHK Apartment in Janakpuri,Delhi,Janakpuri,2 BHK,14000000,969,14447.88,42000
2 BHK Apartment in Lajpat Nagar,Delhi,Lajpat Nagar,2 BHK,14000000,3600,3888.89,42000
2 BHK Apartment in Pitampura,Delhi,Pitampura,2 BHK,14000000,1200,11666.67,42000
4 BHK Apartment in Janakpuri,Delhi,Janakpuri,4 BHK,14000000,969,14447.88,42000
4 BHK Apartment in Lajpat Nagar,Delhi,Lajpat Nagar,4 BHK,14000000,3600,3888.89,42000
4 BHK Apartment in Pitampura,Delhi,Pitampura,4 BHK,14000000,1200,11666.67,42000
4 BHK Apartment in Noida,Delhi,Noida,4 BHK,14000000,2645,5293.01,42000
3 BHK Apartment in Lajpat Nagar,Delhi,Lajpat Nagar,3 BHK,14000000,3600,3888.89,42000
3 BHK Apartment in Pitampura,Delhi,Pitampura,3 BHK,14000000,1200,11666.67,42000
3 BHK Apartment in Noida,Delhi,Noida,3 BHK,14000000,2645,5293.01,42000
3 BHK Apartment in Gurgaon,Delhi,Gurgaon,3 BHK,14000000,2271,6164.69,42000
2 BHK Apartment in Noida,Delhi,Noida,2 BHK,14000000,2645,5293.01,42000
2 BHK Apartment in Gurgaon,Delhi,Gurgaon,2 BHK,14000000,2271,6164.69,42000
2 BHK Apartment in Dwarka,Delhi,Dwarka,2 BHK,14000000,900,15555.56,42000
2 BHK Apartment in Rohini,Delhi,Rohini,2 BHK,14000000,550,25454.55,42000
4 BHK Apartment in Janakpuri,Delhi,Janakpuri,4 BHK,16000000,969,16511.87,48000
4 BHK Apartment in Lajpat Nagar,Delhi,Lajpat Nagar,4 BHK,16000000,3600,4444.44,48000
4 BHK Apartment in Pitampura,Delhi,Pitampura,4 BHK,16000000,1200,13333.33,48000
4 BHK Apartment in Noida,Delhi,Noida,4 BHK,16000000,2645,6049.15,48000
3 BHK Apartment in Lajpat Nagar,Delhi,Lajpat Nagar,3 BHK,16000000,3600,4444.44,48000
3 BHK Apartment in Pitampura,Delhi,Pitampura,3 BHK,16000000,1200,13333.33,48000
3 BHK Apartment in Noida,Delhi,Noida,3 BHK,16000000,2645,6049.15,48000
3 BHK Apartment in Gurgaon,Delhi,Gurgaon,3 BHK,16000000,2271,7045.35,48000
2 BHK Apartment in Pitampura,Delhi,Pitampura,2 BHK,16000000,1200,13333.33,48000
2 BHK Apartment in Noida,Delhi,Noida,2 BHK,16000000,2645,6049.15,48000
2 BHK Apartment in Gurgaon,Delhi,Gurgaon,2 BHK,16000000,2271,7045.35,48000
2 BHK Apartment in Dwarka,Delhi,Dwarka,2 BHK,16000000,900,17777.78,48000
2 BHK Apartment in Rohini,Delhi,Rohini,2 BHK,16000000,550,29090.91,48000
2 BHK Apartment in Saket,Delhi,Saket,2 BHK,16000000,1000,16000.0,48000
3 BHK Apartment in Lajpat Nagar,Delhi,Lajpat Nagar,3 BHK,18000000,3600,5000.0,54000
3 BHK Apartment in Pitampura,Delhi,Pitampura,3 BHK,18000000,1200,15000.0,54000
3 BHK Apartment in Noida,Delhi,Noida,3 BHK,18000000,2645,6805.29,54000
3 BHK Apartment in Gurgaon,Delhi,Gurgaon,3 BHK,18000000,2271,7926.02,54000
2 BHK Apartment in Pitampura,Delhi,Pitampura,2 BHK,18000000,1200,15000.0,54000
2 BHK Apartment in Noida,Delhi,Noida,2 BHK,18000000,2645,6805.29,54000
2 BHK Apartment in Gurgaon,Delhi,Gurgaon,2 BHK,18000000,2271,7926.02,54000
2 BHK Apartment in Dwarka,Delhi,Dwarka,2 BHK,18000000,900,20000.0,54000
2 BHK Apartment in Rohini,Delhi,Rohini,2 BHK,18000000,550,32727.27,54000
2 BHK Apartment in Saket,Delhi,Saket,2 BHK,18000000,1000,18000.0,54000
4 BHK Apartment in Dwarka,Delhi,Dwarka,4 BHK,18000000,900,20000.0,54000
4 BHK Apartment in Rohini,Delhi,Rohini,4 BHK,18000000,550,32727.27,54000
4 BHK Apartment in Saket,Delhi,Saket,4 BHK,18000000,1000,18000.0,54000
4 BHK Apartment in Vasant Kunj,Delhi,Vasant Kunj,4 BHK,18000000,3600,5000.0,54000
2 BHK Apartment in Pitampura,Delhi,Pitampura,2 BHK,20000000,1200,16666.67,60000
2 BHK Apartment in Noida,Delhi,Noida,2 BHK,20000000,2645,7561.44,60000
2 BHK Apartment in Gurgaon,Delhi,Gurgaon,2 BHK,20000000,2271,8806.69,60000
2 BHK Apartment in Dwarka,Delhi,Dwarka,2 BHK,20000000,900,22222.22,60000
2 BHK Apartment in Rohini,Delhi,Rohini,2 BHK,20000000,550,36363.64,60000
2 BHK Apartment in Saket,Delhi,Saket,2 BHK,20000000,1000,20000.0,60000
4 BHK Apartment in Dwarka,Delhi,Dwarka,4 BHK,20000000,900,22222.22,60000
4 BHK Apartment in Rohini,Delhi,Rohini,4 BHK,20000000,550,36363.64,60000
4 BHK Apartment in Saket,Delhi,Saket,4 BHK,20000000,1000,20000.0,60000
4 BHK Apartment in Vasant Kunj,Delhi,Vasant Kunj,4 BHK,20000000,3600,5555.56,60000
3 BHK Apartment in Rohini,Delhi,Rohini,3 BHK,20000000,550,36363.64,60000
3 BHK Apartment in Saket,Delhi,Saket,3 BHK,20000000,1000,20000.0,60000
3 BHK Apartment in Vasant Kunj,Delhi,Vasant Kunj,3 BHK,20000000,3600,5555.56,60000
3 BHK Apartment in Karol Bagh,Delhi,Karol Bagh,3 BHK,20000000,969,20639.83,60000
2 BHK Apartment in Noida,Delhi,Noida,2 BHK,23000000,2645,8695.65,69000
2 BHK Apartment in Gurgaon,Delhi,Gurgaon,2 BHK,23000000,2271,10127.7,69000
2 BHK Apartment in Dwarka,Delhi,Dwarka,2 BHK,23000000,900,25555.56,69000
2 BHK Apartment in Rohini,Delhi,Rohini,2 BHK,23000000,550,41818.18,69000
2 BHK Apartment in Saket,Delhi,Saket,2 BHK,23000000,1000,23000.0,69000
4 BHK Apartment in Dwarka,Delhi,Dwarka,4 BHK,23000000,900,25555.56,69000
4 BHK Apartment in Rohini,Delhi,Rohini,4 BHK,23000000,550,41818.18,69000
4 BHK Apartment in Saket,Delhi,Saket,4 BHK,23000000,1000,23000.0,69000
4 BHK Apartment in Vasant Kunj,Delhi,Vasant Kunj,4 BHK,23000000,3600,6388.89,69000
3 BHK Apartment in Rohini,Delhi,Rohini,3 BHK,23000000,550,41818.18,69000
3 BHK Apartment in Saket,Delhi,Saket,3 BHK,23000000,1000,23000.0,69000
3 BHK Apartment in Vasant Kunj,Delhi,Vasant Kunj,3 BHK,23000000,3600,6388.89,69000
3 BHK Apartment in Karol Bagh,Delhi,Karol Bagh,3 BHK,23000000,969,23735.81,69000
2 BHK Apartment in Vasant Kunj,Delhi,Vasant Kunj,2 BHK,23000000,3600,6388.89,69000
2 BHK Apartment in Karol Bagh,Delhi,Karol Bagh,2 BHK,23000000,969,23735.81,69000
2 BHK Apartment in Janakpuri,Delhi,Janakpuri,2 BHK,23000000,3600,6388.89,69000
2 BHK Apartment in Gurgaon,Delhi,Gurgaon,2 BHK,26000000,2271,11448.7,78000
2 BHK Apartment in Dwarka,Delhi,Dwarka,2 BHK,26000000,900,28888.89,78000
2 BHK Apartment in Rohini,Delhi,Rohini,2 BHK,26000000,550,47272.73,78000
2 BHK Apartment in Saket,Delhi,Saket,2 BHK,26000000,1000,26000.0,78000
4 BHK Apartment in Dwarka,Delhi,Dwarka,4 BHK,26000000,900,28888.89,78000
4 BHK Apartment in Rohini,Delhi,Rohini,4 BHK,26000000,550,47272.73,78000
4 BHK Apartment in Saket,Delhi,Saket,4 BHK,26000000,1000,26000.0,78000
4 BHK Apartment in Vasant Kunj,Delhi,Vasant Kunj,4 BHK,26000000,3600,7222.22,78000
3 BHK Apartment in Rohini,Delhi,Rohini,3 BHK,26000000,550,47272.73,78000
3 BHK Apartment in Saket,Delhi,Saket,3 BHK,26000000,1000,26000.0,78000
3 BHK Apartment in Vasant Kunj,Delhi,Vasant Kunj,3 BHK,26000000,3600,7222.22,78000
3 BHK Apartment in Karol Bagh,Delhi,Karol Bagh,3 BHK,26000000,969,26831.79,78000
2 BHK Apartment in Vasant Kunj,Delhi,Vasant Kunj,2 BHK,26000000,3600,7222.22,78000
2 BHK Apartment in Karol Bagh,Delhi,Karol Bagh,2 BHK,26000000,969,26831.79,78000
2 BHK Apartment in Janakpuri,Delhi,Janakpuri,2 BHK,26000000,3600,7222.22,78000
2 BHK Apartment in Lajpat Nagar,Delhi,Lajpat Nagar,2 BHK,26000000,1200,21666.67,78000
4 BHK Apartment in Dwarka,Delhi,Dwarka,4 BHK,30000000,900,33333.33,90000
4 BHK Apartment in Rohini,Delhi,Rohini,4 BHK,30000000,550,54545.45,90000
4 BHK Apartment in Saket,Delhi,Saket,4 BHK,30000000,1000,30000.0,90000
4 BHK Apartment in Vasant Kunj,Delhi,Vasant Kunj,4 BHK,30000000,3600,8333.33,90000
3 BHK Apartment in Rohini,Delhi,Rohini,3 BHK,30000000,550,54545.45,90000
3 BHK Apartment in Saket,Delhi,Saket,3 BHK,30000000,1000,30000.0,90000
3 BHK Apartment in Vasant Kunj,Delhi,Vasant Kunj,3 BHK,30000000,3600,8333.33,90000
3 BHK Apartment in Karol Bagh,Delhi,Karol Bagh,3 BHK,30000000,969,30959.75,90000
2 BHK Apartment in Saket,Delhi,Saket,2 BHK,30000000,1000,30000.0,90000
2 BHK Apartment in Vasant Kunj,Delhi,Vasant Kunj,2 BHK,30000000,3600,8333.33,90000
2 BHK Apartment in Karol Bagh,Delhi,Karol Bagh,2 BHK,30000000,969,30959.75,90000
2 BHK Apartment in Janakpuri,Delhi,Janakpuri,2 BHK,30000000,3600,8333.33,90000
2 BHK Apartment in Lajpat Nagar,Delhi,Lajpat Nagar,2 BHK,30000000,1200,25000.0,90000
4 BHK Apartment in Karol Bagh,Delhi,Karol Bagh,4 BHK,30000000,969,30959.75,90000
4 BHK Apartment in Janakpuri,Delhi,Janakpuri,4 BHK,30000000,3600,8333.33,90000
4 BHK Apartment in Lajpat Nagar,Delhi,Lajpat Nagar,4 BHK,30000000,1200,25000.0,90000
4 BHK Apartment in Pitampura,Delhi,Pitampura,4 BHK,30000000,2645,11342.16,90000
3 BHK Apartment in Rohini,Delhi,Rohini,3 BHK,35000000,550,63636.36,105000
3 BHK Apartment in Saket,Delhi,Saket,3 BHK,35000000,1000,35000.0,105000
3 BHK Apartment in Vasant Kunj,Delhi,Vasant Kunj,3 BHK,35000000,3600,9722.22,105000
3 BHK Apartment in Karol Bagh,Delhi,Karol Bagh,3 BHK,35000000,969,36119.71,105000
2 BHK Apartment in Saket,Delhi,Saket,2 BHK,35000000,1000,35000.0,105000
2 BHK Apartment in Vasant Kunj,Delhi,Vasant Kunj,2 BHK,35000000,3600,9722.22,105000
2 BHK Apartment in Karol Bagh,Delhi,Karol Bagh,2 BHK,35000000,969,36119.71,105000
2 BHK Apartment in Janakpuri,Delhi,Janakpuri,2 BHK,35000000,3600,9722.22,105000
2 BHK Apartment in Lajpat Nagar,Delhi,Lajpat Nagar,2 BHK,35000000,1200,29166.67,105000
4 BHK Apartment in Karol Bagh,Delhi,Karol Bagh,4 BHK,35000000,969,36119.71,105000
4 BHK Apartment in Janakpuri,Delhi,Janakpuri,4 BHK,35000000,3600,9722.22,105000
4 BHK Apartment in Lajpat Nagar,Delhi,Lajpat Nagar,4 BHK,35000000,1200,29166.67,105000
4 BHK Apartment in Pitampura,Delhi,Pitampura,4 BHK,35000000,2645,13232.51,105000
3 BHK Apartment in Janakpuri,Delhi,Janakpuri,3 BHK,35000000,3600,9722.22,105000
3 BHK Apartment in Lajpat Nagar,Delhi,Lajpat Nagar,3 BHK,35000000,1200,29166.67,105000
3 BHK Apartment in Pitampura,Delhi,Pitampura,3 BHK,35000000,2645,13232.51,105000
3 BHK Apartment in Noida,Delhi,Noida,3 BHK,35000000,2271,15411.71,105000
2 BHK Apartment in Saket,Delhi,Saket,2 BHK,40000000,1000,40000.0,120000
2 BHK Apartment in Vasant Kunj,Delhi,Vasant Kunj,2 BHK,40000000,3600,11111.11,120000
2 BHK Apartment in Karol Bagh,Delhi,Karol Bagh,2 BHK,40000000,969,41279.67,120000
2 BHK Apartment in Janakpuri,Delhi,Janakpuri,2 BHK,40000000,3600,11111.11,120000
